TITULO,OFERTA,VALORES,VALORES_PROMO,LOCATION,CITY,STATE,METRAGEM,QUARTO,GARAGEM,BANHEIRO,KEY,REF_DATE,LAST_DATE
Apartamento,COMPRA,168000,168000,Petrópolis,Porto Alegre,RS,39,1,0,1,22545,26-07-2023,-
Apartamento,COMPRA,470000,470000,Jardim Lindóia,Porto Alegre,RS,66,3,1,2,370108,26-07-2023,-
Apartamento,COMPRA,450000,450000,Jardim Lindóia,Porto Alegre,RS,114,3,2,3,373458,26-07-2023,-
Apartamento,COMPRA,450000,450000,Jardim Lindóia,Porto Alegre,RS,76,3,1,2,294111,26-07-2023,-
Apartamento,COMPRA,490000,490000,Jardim Lindóia,Porto Alegre,RS,84,3,1,2,151042,26-07-2023,-
Apartamento,COMPRA,430000,430000,Jardim Lindóia,Porto Alegre,RS,86,3,3,2,379258,26-07-2023,-
Apartamento,COMPRA,425000,425000,Jardim Lindóia,Porto Alegre,RS,120,3,1,3,344372,26-07-2023,-
Apartamento,COMPRA,390000,390000,Jardim Lindóia,Porto Alegre,RS,88,3,2,2,220169,26-07-2023,-
Apartamento,COMPRA,590000,590000,Jardim Lindóia,Porto Alegre,RS,82,3,2,2,365061,26-07-2023,-
Apartamento,COMPRA,595000,595000,Jardim Lindóia,Porto Alegre,RS,83,3,2,2,35014,26-07-2023,-
Apartamento,COMPRA,636000,636000,Jardim Lindóia,Porto Alegre,RS,153,3,4,3,289531,26-07-2023,-
Apartamento,COMPRA,640000,640000,Jardim Lindóia,Porto Alegre,RS,129,3,1,2,407971,26-07-2023,-
Apartamento,COMPRA,640000,640000,Jardim Lindóia,Porto Alegre,RS,84,3,1,2,361610,26-07-2023,-
Apartamento,COMPRA,640000,640000,Jardim Lindóia,Porto Alegre,RS,155,3,1,2,388666,26-07-2023,-
Apartamento,COMPRA,649000,649000,Jardim Lindóia,Porto Alegre,RS,93,3,1,2,248492,26-07-2023,-
Apartamento,COMPRA,650000,650000,Jardim Lindóia,Porto Alegre,RS,126,3,2,4,307470,26-07-2023,-
Apartamento,COMPRA,650000,650000,Jardim Lindóia,Porto Alegre,RS,137,3,2,2,19313,26-07-2023,-
Apartamento,COMPRA,655000,655000,Jardim Lindóia,Porto Alegre,RS,94,3,2,2,335140,26-07-2023,-
Apartamento,COMPRA,660000,660000,Jardim Lindóia,Porto Alegre,RS,76,3,1,3,416038,26-07-2023,-
Apartamento,COMPRA,664000,664000,Jardim Lindóia,Porto Alegre,RS,95,3,1,2,114663,26-07-2023,-
Apartamento,COMPRA,679900,679900,Jardim Lindóia,Porto Alegre,RS,130,3,2,4,223952,26-07-2023,-
Apartamento,COMPRA,689000,689000,Jardim Lindóia,Porto Alegre,RS,95,3,1,2,1551,26-07-2023,-
Apartamento,COMPRA,689500,689500,Jardim Lindóia,Porto Alegre,RS,118,3,2,2,322069,26-07-2023,-
Apartamento,COMPRA,705000,705000,Jardim Lindóia,Porto Alegre,RS,110,3,1,3,409060,26-07-2023,-
Apartamento,COMPRA,710000,710000,Jardim Lindóia,Porto Alegre,RS,131,3,2,2,412405,26-07-2023,-
Apartamento,COMPRA,750000,750000,Jardim Lindóia,Porto Alegre,RS,137,3,2,2,390018,26-07-2023,-
Apartamento,COMPRA,750000,750000,Jardim Lindóia,Porto Alegre,RS,82,3,2,2,316617,26-07-2023,-
Apartamento,COMPRA,760000,760000,Jardim Lindóia,Porto Alegre,RS,95,3,2,2,30794,26-07-2023,-
Apartamento,COMPRA,798000,798000,Jardim Lindóia,Porto Alegre,RS,76,3,2,2,414740,26-07-2023,-
Apartamento,COMPRA,905000,905000,Jardim Lindóia,Porto Alegre,RS,100,3,2,2,184415,26-07-2023,-
Apartamento,COMPRA,920000,920000,Jardim Lindóia,Porto Alegre,RS,95,3,2,2,369332,26-07-2023,-
Apartamento,COMPRA,968000,968000,Jardim Lindóia,Porto Alegre,RS,118,3,2,2,329688,26-07-2023,-
Apartamento,COMPRA,998000,998000,Jardim Lindóia,Porto Alegre,RS,144,3,2,2,379196,26-07-2023,-
Apartamento,COMPRA,1080000,1080000,Jardim Lindóia,Porto Alegre,RS,197,3,2,4,304381,26-07-2023,-
Apartamento,COMPRA,1219000,1219000,Jardim Lindóia,Porto Alegre,RS,138,3,2,2,410347,26-07-2023,-
Apartamento,COMPRA,1400000,1400000,Jardim Lindóia,Porto Alegre,RS,138,3,2,2,379081,26-07-2023,-
Apartamento,COMPRA,730000,730000,Mont Serrat,Porto Alegre,RS,129,3,2,2,354569,26-07-2023,-
Apartamento,COMPRA,720000,720000,Mont Serrat,Porto Alegre,RS,104,3,1,2,389647,26-07-2023,-
Apartamento,COMPRA,750000,750000,Mont Serrat,Porto Alegre,RS,109,3,1,2,84326,26-07-2023,-
Apartamento,COMPRA,800000,800000,Mont Serrat,Porto Alegre,RS,104,3,2,3,2694,26-07-2023,-
Apartamento,COMPRA,650000,650000,Mont Serrat,Porto Alegre,RS,95,3,1,2,373535,26-07-2023,-
Apartamento,COMPRA,850000,850000,Mont Serrat,Porto Alegre,RS,121,3,1,2,263409,26-07-2023,-
Apartamento,COMPRA,895000,895000,Mont Serrat,Porto Alegre,RS,137,3,2,2,263771,26-07-2023,-
Apartamento,COMPRA,595000,595000,Mont Serrat,Porto Alegre,RS,109,3,1,3,389328,26-07-2023,-
Apartamento,COMPRA,989000,989000,Mont Serrat,Porto Alegre,RS,146,3,2,2,379904,26-07-2023,-
Apartamento,COMPRA,998000,998000,Mont Serrat,Porto Alegre,RS,97,3,2,2,272731,26-07-2023,-
Apartamento,COMPRA,1050000,1050000,Mont Serrat,Porto Alegre,RS,118,3,1,2,85101,26-07-2023,-
Apartamento,COMPRA,1275000,1275000,Mont Serrat,Porto Alegre,RS,116,3,2,2,411066,26-07-2023,-
Apartamento,COMPRA,1290000,1290000,Mont Serrat,Porto Alegre,RS,161,3,2,2,375732,26-07-2023,-
Apartamento,COMPRA,1350000,1350000,Mont Serrat,Porto Alegre,RS,155,3,2,2,70478,26-07-2023,-
Apartamento,COMPRA,1359001,1359001,Mont Serrat,Porto Alegre,RS,178,3,2,5,136311,26-07-2023,-
Apartamento,COMPRA,1430000,1430000,Mont Serrat,Porto Alegre,RS,122,3,2,2,137832,26-07-2023,-
Apartamento,COMPRA,490000,490000,Mont Serrat,Porto Alegre,RS,97,3,1,2,381845,26-07-2023,-
Apartamento,COMPRA,1450000,1450000,Mont Serrat,Porto Alegre,RS,191,3,3,4,314559,26-07-2023,-
Apartamento,COMPRA,1450000,1450000,Mont Serrat,Porto Alegre,RS,130,3,2,4,144214,26-07-2023,-
Apartamento,COMPRA,1590000,1590000,Mont Serrat,Porto Alegre,RS,163,3,2,3,292365,26-07-2023,-
Apartamento,COMPRA,469900,469900,Mont Serrat,Porto Alegre,RS,116,3,0,1,157085,26-07-2023,-
Apartamento,COMPRA,1703000,1703000,Mont Serrat,Porto Alegre,RS,140,3,3,4,341375,26-07-2023,-
Apartamento,COMPRA,1717056,1717056,Mont Serrat,Porto Alegre,RS,112,3,2,2,370807,26-07-2023,-
Apartamento,COMPRA,440000,440000,Mont Serrat,Porto Alegre,RS,44,3,1,3,311547,26-07-2023,-
Apartamento,COMPRA,2250000,2250000,Mont Serrat,Porto Alegre,RS,185,3,3,2,392220,26-07-2023,-
Apartamento,COMPRA,410000,410000,Mont Serrat,Porto Alegre,RS,97,3,1,2,159649,26-07-2023,-
Apartamento,COMPRA,316000,316000,Mont Serrat,Porto Alegre,RS,76,3,1,2,219330,26-07-2023,-
Apartamento,COMPRA,530000,530000,Auxiliadora,Porto Alegre,RS,81,2,1,1,362972,26-07-2023,-
Apartamento,COMPRA,530000,530000,Auxiliadora,Porto Alegre,RS,87,2,0,1,193395,26-07-2023,-
Apartamento,COMPRA,550000,550000,Auxiliadora,Porto Alegre,RS,89,2,1,3,368338,26-07-2023,-
Apartamento,COMPRA,499000,499000,Auxiliadora,Porto Alegre,RS,81,2,2,2,333864,26-07-2023,-
Apartamento,COMPRA,498000,498000,Auxiliadora,Porto Alegre,RS,73,2,1,1,401681,26-07-2023,-
Apartamento,COMPRA,570000,570000,Auxiliadora,Porto Alegre,RS,89,2,1,2,385715,26-07-2023,-
Apartamento,COMPRA,479900,479900,Auxiliadora,Porto Alegre,RS,73,2,1,1,277524,26-07-2023,-
Apartamento,COMPRA,470000,470000,Auxiliadora,Porto Alegre,RS,80,2,0,2,372328,26-07-2023,-
Apartamento,COMPRA,460000,460000,Auxiliadora,Porto Alegre,RS,84,2,2,3,322313,26-07-2023,-
Apartamento,COMPRA,450000,450000,Auxiliadora,Porto Alegre,RS,81,2,1,2,336000,26-07-2023,-
Apartamento,COMPRA,450000,450000,Auxiliadora,Porto Alegre,RS,77,2,1,2,361661,26-07-2023,-
Apartamento,COMPRA,450000,450000,Auxiliadora,Porto Alegre,RS,95,2,1,1,12065,26-07-2023,-
Apartamento,COMPRA,629000,629000,Auxiliadora,Porto Alegre,RS,66,2,1,1,393635,26-07-2023,-
Apartamento,COMPRA,630000,630000,Auxiliadora,Porto Alegre,RS,110,2,1,3,203362,26-07-2023,-
Apartamento,COMPRA,649000,649000,Auxiliadora,Porto Alegre,RS,90,2,1,3,210407,26-07-2023,-
Apartamento,COMPRA,440000,440000,Auxiliadora,Porto Alegre,RS,83,2,1,2,130004,26-07-2023,-
Apartamento,COMPRA,670000,670000,Auxiliadora,Porto Alegre,RS,68,2,2,2,193399,26-07-2023,-
Apartamento,COMPRA,430000,430000,Auxiliadora,Porto Alegre,RS,67,2,1,1,385300,26-07-2023,-
Apartamento,COMPRA,420000,420000,Auxiliadora,Porto Alegre,RS,78,2,1,2,370749,26-07-2023,-
Apartamento,COMPRA,699000,699000,Auxiliadora,Porto Alegre,RS,95,2,1,3,379343,26-07-2023,-
Apartamento,COMPRA,700000,700000,Auxiliadora,Porto Alegre,RS,90,2,1,2,296324,26-07-2023,-
Apartamento,COMPRA,700000,700000,Auxiliadora,Porto Alegre,RS,90,2,1,3,179264,26-07-2023,-
Apartamento,COMPRA,724000,724000,Auxiliadora,Porto Alegre,RS,73,2,1,1,389365,26-07-2023,-
Apartamento,COMPRA,790000,790000,Auxiliadora,Porto Alegre,RS,68,2,2,2,191590,26-07-2023,-
Apartamento,COMPRA,390000,390000,Auxiliadora,Porto Alegre,RS,88,2,1,2,348635,26-07-2023,-
Apartamento,COMPRA,380000,380000,Auxiliadora,Porto Alegre,RS,72,2,0,1,359829,26-07-2023,-
Apartamento,COMPRA,380000,380000,Auxiliadora,Porto Alegre,RS,74,2,0,1,68190,26-07-2023,-
Apartamento,COMPRA,868000,868000,Auxiliadora,Porto Alegre,RS,87,2,1,1,233511,26-07-2023,-
Apartamento,COMPRA,372000,372000,Auxiliadora,Porto Alegre,RS,71,2,0,1,302886,26-07-2023,-
Apartamento,COMPRA,370500,370500,Auxiliadora,Porto Alegre,RS,66,2,1,1,333869,26-07-2023,-
Apartamento,COMPRA,950000,950000,Auxiliadora,Porto Alegre,RS,90,2,3,3,359787,26-07-2023,-
Apartamento,COMPRA,362000,362000,Auxiliadora,Porto Alegre,RS,62,2,0,1,335935,26-07-2023,-
Apartamento,COMPRA,980000,980000,Auxiliadora,Porto Alegre,RS,95,2,1,3,355960,26-07-2023,-
Apartamento,COMPRA,354000,354000,Auxiliadora,Porto Alegre,RS,73,2,1,1,177729,26-07-2023,-
Apartamento,COMPRA,1030000,1030000,Auxiliadora,Porto Alegre,RS,87,2,1,3,355964,26-07-2023,-
Apartamento,COMPRA,350000,350000,Auxiliadora,Porto Alegre,RS,62,2,1,1,207432,26-07-2023,-
Apartamento,COMPRA,1047000,1047000,Auxiliadora,Porto Alegre,RS,81,2,2,3,342191,26-07-2023,-
Apartamento,COMPRA,1100000,1100000,Auxiliadora,Porto Alegre,RS,87,2,1,3,355972,26-07-2023,-
Apartamento,COMPRA,1111000,1111000,Auxiliadora,Porto Alegre,RS,81,2,2,3,333396,26-07-2023,-
Apartamento,COMPRA,330000,330000,Auxiliadora,Porto Alegre,RS,75,2,0,1,284678,26-07-2023,-
Apartamento,COMPRA,1350000,1350000,Auxiliadora,Porto Alegre,RS,95,2,1,3,355963,26-07-2023,-
Apartamento,COMPRA,1595000,1595000,Auxiliadora,Porto Alegre,RS,103,2,2,2,388534,26-07-2023,-
Apartamento,COMPRA,1598000,1598000,Auxiliadora,Porto Alegre,RS,117,2,2,3,305188,26-07-2023,-
Apartamento,COMPRA,299000,299000,Auxiliadora,Porto Alegre,RS,85,2,0,12,325918,26-07-2023,-
Apartamento,COMPRA,295000,295000,Auxiliadora,Porto Alegre,RS,71,2,0,1,392840,26-07-2023,-
Apartamento,COMPRA,292000,292000,Auxiliadora,Porto Alegre,RS,59,2,0,2,383703,26-07-2023,-
Apartamento,COMPRA,290000,290000,Auxiliadora,Porto Alegre,RS,67,2,1,2,390767,26-07-2023,-
Apartamento,COMPRA,290000,290000,Auxiliadora,Porto Alegre,RS,61,2,0,1,341975,26-07-2023,-
Apartamento,COMPRA,4990000,4990000,Auxiliadora,Porto Alegre,RS,373,2,3,7,296222,26-07-2023,-
Apartamento,COMPRA,219500,219500,Auxiliadora,Porto Alegre,RS,49,2,0,2,278005,26-07-2023,-
Apartamento,COMPRA,210000,210000,Auxiliadora,Porto Alegre,RS,51,2,0,1,192351,26-07-2023,-
Apartamento,COMPRA,575000,575000,Mont Serrat,Porto Alegre,RS,87,2,1,2,49010,26-07-2023,-
Apartamento,COMPRA,550000,550000,Mont Serrat,Porto Alegre,RS,72,2,1,1,301040,26-07-2023,-
Apartamento,COMPRA,530000,530000,Mont Serrat,Porto Alegre,RS,88,2,1,2,176640,26-07-2023,-
Apartamento,COMPRA,480000,480000,Mont Serrat,Porto Alegre,RS,78,2,1,2,307676,26-07-2023,-
Apartamento,COMPRA,475000,475000,Mont Serrat,Porto Alegre,RS,75,2,1,2,421727,26-07-2023,-
Apartamento,COMPRA,748000,748000,Mont Serrat,Porto Alegre,RS,97,2,1,2,365905,26-07-2023,-
Apartamento,COMPRA,790000,790000,Mont Serrat,Porto Alegre,RS,76,2,2,2,345219,26-07-2023,-
Apartamento,COMPRA,790000,790000,MONT SERRAT,Porto Alegre,RS,86,2,1,1,244565,26-07-2023,-
Apartamento,COMPRA,850000,850000,Mont Serrat,Porto Alegre,RS,99,2,1,2,326915,26-07-2023,-
Apartamento,COMPRA,420000,420000,Mont Serrat,Porto Alegre,RS,77,2,1,1,130969,26-07-2023,-
Apartamento,COMPRA,400000,400000,Mont Serrat,Porto Alegre,RS,80,2,1,2,416000,26-07-2023,-
Apartamento,COMPRA,980000,980000,Mont Serrat,Porto Alegre,RS,86,2,2,2,342343,26-07-2023,-
Apartamento,COMPRA,390000,390000,Mont Serrat,Porto Alegre,RS,71,2,1,1,308032,26-07-2023,-
Apartamento,COMPRA,1060000,1060000,Mont Serrat,Porto Alegre,RS,98,2,2,2,276938,26-07-2023,-
Apartamento,COMPRA,380000,380000,Mont Serrat,Porto Alegre,RS,72,2,1,2,124309,26-07-2023,-
Apartamento,COMPRA,1280000,1280000,Mont Serrat,Porto Alegre,RS,103,2,2,2,409811,26-07-2023,-
Apartamento,COMPRA,338000,338000,Mont Serrat,Porto Alegre,RS,64,2,1,2,282481,26-07-2023,-
Apartamento,COMPRA,2199000,2199000,Mont Serrat,Porto Alegre,RS,190,2,3,3,120731,26-07-2023,-
Apartamento,COMPRA,310000,310000,Mont Serrat,Porto Alegre,RS,53,2,1,1,268635,26-07-2023,-
Apartamento,COMPRA,270000,270000,Mont Serrat,Porto Alegre,RS,48,2,1,1,393659,26-07-2023,-
Apartamento,COMPRA,260000,260000,Mont Serrat,Porto Alegre,RS,54,2,1,2,332618,26-07-2023,-
Apartamento,COMPRA,330000,330000,Vila Ipiranga,Porto Alegre,RS,97,2,0,1,370289,26-07-2023,-
Apartamento,COMPRA,380000,380000,Vila Ipiranga,Porto Alegre,RS,66,2,1,2,419997,26-07-2023,-
Apartamento,COMPRA,415000,415000,Vila Ipiranga,Porto Alegre,RS,82,2,1,2,49958,26-07-2023,-
Apartamento,COMPRA,300000,300000,Vila Ipiranga,Porto Alegre,RS,61,2,2,2,279121,26-07-2023,-
Apartamento,COMPRA,425000,425000,Vila Ipiranga,Porto Alegre,RS,59,2,1,1,401390,26-07-2023,-
Apartamento,COMPRA,425000,425000,Vila Ipiranga,Porto Alegre,RS,71,2,1,1,394384,26-07-2023,-
Apartamento,COMPRA,290000,290000,Vila Ipiranga,Porto Alegre,RS,68,2,0,1,261256,26-07-2023,-
Apartamento,COMPRA,444900,444900,VILA IPIRANGA,Porto Alegre,RS,69,2,1,2,415390,26-07-2023,-
Apartamento,COMPRA,450000,450000,Vila Ipiranga,Porto Alegre,RS,73,2,1,3,298378,26-07-2023,-
Apartamento,COMPRA,450000,450000,Vila Ipiranga,Porto Alegre,RS,62,2,1,2,68138,26-07-2023,-
Apartamento,COMPRA,490000,490000,Vila Ipiranga,Porto Alegre,RS,73,2,1,3,370890,26-07-2023,-
Apartamento,COMPRA,499900,499900,Vila Ipiranga,Porto Alegre,RS,62,2,2,2,103156,26-07-2023,-
Apartamento,COMPRA,520000,520000,Vila Ipiranga,Porto Alegre,RS,73,2,1,2,354790,26-07-2023,-
Apartamento,COMPRA,260000,260000,Vila Ipiranga,Porto Alegre,RS,66,2,0,1,376290,26-07-2023,-
Apartamento,COMPRA,570000,570000,Vila Ipiranga,Porto Alegre,RS,82,2,2,2,353649,26-07-2023,-
Apartamento,COMPRA,570000,570000,Vila Ipiranga,Porto Alegre,RS,71,2,2,2,351050,26-07-2023,-
Apartamento,COMPRA,580000,580000,Vila Ipiranga,Porto Alegre,RS,69,2,1,2,95875,26-07-2023,-
Apartamento,COMPRA,700000,700000,Vila Ipiranga,Porto Alegre,RS,96,2,1,3,380435,26-07-2023,-
Apartamento,COMPRA,745000,745000,Vila Ipiranga,Porto Alegre,RS,72,2,1,2,393492,26-07-2023,-
Apartamento,COMPRA,750000,750000,Vila Ipiranga,Porto Alegre,RS,121,2,2,3,304479,26-07-2023,-
Apartamento,COMPRA,620000,620000,Bela Vista,Porto Alegre,RS,62,2,2,2,360973,26-07-2023,-
Apartamento,COMPRA,590000,590000,Bela Vista,Porto Alegre,RS,83,2,2,4,176233,26-07-2023,-
Apartamento,COMPRA,585000,585000,Bela Vista,Porto Alegre,RS,55,2,1,1,56675,26-07-2023,-
Apartamento,COMPRA,650000,650000,Bela Vista,Porto Alegre,RS,72,2,2,4,354859,26-07-2023,-
Apartamento,COMPRA,650000,650000,Bela Vista,Porto Alegre,RS,87,2,1,1,274222,26-07-2023,-
Apartamento,COMPRA,679000,679000,Bela Vista,Porto Alegre,RS,75,2,1,2,39841,26-07-2023,-
Apartamento,COMPRA,690000,690000,Bela Vista,Porto Alegre,RS,62,2,1,1,211185,26-07-2023,-
Apartamento,COMPRA,699000,699000,Bela Vista,Porto Alegre,RS,91,2,1,1,410776,26-07-2023,-
Apartamento,COMPRA,699000,699000,Bela Vista,Porto Alegre,RS,84,2,2,2,253582,26-07-2023,-
