TIPO,OFERTA,VALORES,VALORES_PROMO,RUA/AV,LOGRADOURO,LOCATION,CITY,STATE,AREA,QUARTO,GARAGEM,BANHEIRO,KEY,EXCLUSIVO,MOBILIADO,DATA_ANUNCIO,DATA_RETIRADA,LAT_STREET,LON_STREET
DEPOSITO/ARMAZEM/PAVILHAO,ALUGAR,10761,10500,AVENIDA,MARANHAO,SAO GERALDO,PORTO ALEGRE,RS,300,0,0,0,424006,0,0,2023-08-05,-,-30.0063991,-51.2036473
SALA/CONJUNTO COMERCIAL,ALUGAR,1098,650,RUA,PROFESSOR ANNES DIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,30,0,0,1,421951,0,0,2023-08-05,-,-30.0313728,-51.2235576
CASA COMERCIAL,ALUGAR,8033,7500,RUA,GIORDANO BRUNO,RIO BRANCO,PORTO ALEGRE,RS,250,0,0,1,422246,0,0,2023-08-05,-,-30.035129,-51.2065246
LOJA,ALUGAR,4433,4000,AVENIDA,PROTASIO ALVES,RIO BRANCO,PORTO ALEGRE,RS,116,0,0,0,422308,0,0,2023-08-05,-,-30.0399646,-51.1714215
SALA/CONJUNTO COMERCIAL,ALUGAR,1698,1000,RUA,QUINTINO BOCAIUVA,MOINHOS DE VENTO,PORTO ALEGRE,RS,38,0,1,1,422365,0,0,2023-08-05,-,-29.6808939,-51.1207451
SALA/CONJUNTO COMERCIAL,ALUGAR,6020,3500,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,242,0,0,0,422383,0,0,2023-08-05,-,-30.0296388,-51.2232103
GALPAO,ALUGAR,22300,22000,RUA,BOTAFOGO,MENINO DEUS,PORTO ALEGRE,RS,1000,0,0,0,422391,0,0,2023-08-05,-,-30.0540335,-51.2270663
LOJA,ALUGAR,3720,3000,AVENIDA,LOUREIRO DA SILVA,CIDADE BAIXA,PORTO ALEGRE,RS,90,0,0,0,422397,0,0,2023-08-05,-,-30.0350342,-51.2232904
CASA COMERCIAL,ALUGAR,20918,20000,RUA,JOAO ALFREDO,CIDADE BAIXA,PORTO ALEGRE,RS,592,0,0,1,422799,0,0,2023-08-05,-,-30.0432058,-51.2237715
CASA COMERCIAL,ALUGAR,18501,17000,RUA,ENGENHEIRO  ILDEFONSO SIMOES LOPES,TRES FIGUEIRAS,PORTO ALEGRE,RS,98,0,0,1,422980,0,0,2023-08-05,-,-30.0346051,-51.1758561
PREDIO,ALUGAR,32097,30000,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,1070,0,0,0,423344,0,0,2023-08-05,-,-30.0399646,-51.1714215
SALA/CONJUNTO COMERCIAL,ALUGAR,71001,60000,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,800,0,4,0,423361,0,0,2023-08-05,-,-30.0279761,-51.2058778
CASA COMERCIAL,ALUGAR,10343,9900,AVENIDA,BENTO GONCALVES,PARTENON,PORTO ALEGRE,RS,411,0,0,1,429397,0,0,2023-08-05,-,-30.0760656,-51.1315976
PAVILHAO,ALUGAR,4333,3900,AVENIDA,AMAZONAS,SAO GERALDO,PORTO ALEGRE,RS,200,0,3,0,429667,0,0,2023-08-05,-,-30.0119974,-51.1981172
CASA COMERCIAL,ALUGAR,118140,6000,RUA,AZEVEDO SODRE,PASSO DA AREIA,PORTO ALEGRE,RS,300,0,0,0,429829,0,0,2023-08-05,-,-30.0195104,-51.1707239
CASA COMERCIAL,ALUGAR,16467,15000,RUA,GREGOR MENDEL,BOA VISTA,PORTO ALEGRE,RS,485,0,0,1,429916,0,0,2023-08-05,-,-30.0224872,-51.1814125
LOJA,ALUGAR,2700,2500,RUA,UMBU,PASSO DA AREIA,PORTO ALEGRE,RS,81,0,0,0,429980,0,0,2023-08-05,-,-30.0564172,-51.0205958
ANDAR,ALUGAR,36782,27000,TRAVESSA,FRANCISCO DE LEONARDO TRUDA,CENTRO HISTORICO,PORTO ALEGRE,RS,756,0,0,0,430146,0,0,2023-08-05,-,-,-
SALA/CONJUNTO COMERCIAL,ALUGAR,2600,1990,RUA,CORONEL APARICIO BORGES,GLORIA,PORTO ALEGRE,RS,48,0,0,0,430181,0,0,2023-08-05,-,-30.0763012,-51.2058639
SALA/CONJUNTO COMERCIAL,ALUGAR,1265,1150,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,46,0,0,0,430199,0,0,2023-08-05,-,-30.0823909,-51.2133095
SALA/CONJUNTO COMERCIAL,ALUGAR,1548,1000,AVENIDA,CRISTOVAO COLOMBO,FLORESTA,PORTO ALEGRE,RS,40,0,0,0,430205,0,0,2023-08-05,-,-30.0220731,-51.2085441
SALA/CONJUNTO COMERCIAL,ALUGAR,2050,1500,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,34,0,0,0,430338,0,0,2023-08-05,-,-29.9799682,-51.1144159
LOJA,ALUGAR,1309,1050,RUA,JERONIMO COELHO,CENTRO HISTORICO,PORTO ALEGRE,RS,55,0,0,0,430339,0,0,2023-08-05,-,-30.0197123,-51.0537699
SALA/CONJUNTO COMERCIAL,ALUGAR,6174,5500,RUA,URUGUAI,CENTRO HISTORICO,PORTO ALEGRE,RS,56,0,0,0,423430,0,0,2023-08-05,-,-30.0057244,-51.0356834
SALA/CONJUNTO COMERCIAL,ALUGAR,1893,1100,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,42,0,0,0,423500,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,2890,2300,RUA,PROFESSOR IVO CORSEUIL,PETROPOLIS,PORTO ALEGRE,RS,60,0,1,0,423639,0,0,2023-08-05,-,-30.0431602,-51.1789608
DEPOSITO/ARMAZEM/PAVILHAO,ALUGAR,4450,4100,RUA,ERNESTO ALVES,FLORESTA,PORTO ALEGRE,RS,182,0,0,0,423714,0,0,2023-08-05,-,-30.0249092,-51.2148344
CASA COMERCIAL,ALUGAR,17922,16000,RUA,GONCALO DE CARVALHO,FLORESTA,PORTO ALEGRE,RS,400,0,0,1,423740,0,0,2023-08-05,-,-30.0254931,-51.0729693
LOJA,ALUGAR,6200,6000,RUA,TOBIAS DA SILVA,MOINHOS DE VENTO,PORTO ALEGRE,RS,130,0,0,0,423784,0,0,2023-08-05,-,-30.0226445,-51.1998317
SALA/CONJUNTO COMERCIAL,ALUGAR,1251,700,LARGO,VISCONDE DO CAIRU,CENTRO HISTORICO,PORTO ALEGRE,RS,51,0,0,0,422525,0,0,2023-08-05,-,-30.0266608,-51.2267954
SALA/CONJUNTO COMERCIAL,ALUGAR,2284,1700,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,35,0,1,1,422538,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,2828,2200,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,35,0,1,1,422554,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,898,800,RUA,JOAO GUIMARAES,SANTA CECILIA,PORTO ALEGRE,RS,31,0,0,3,422561,0,0,2023-08-05,-,-30.0409286,-51.2009582
CASA COMERCIAL,ALUGAR,6417,6000,RUA,CARLOS VON KOSERITZ,SAO JOAO,PORTO ALEGRE,RS,261,0,0,1,422617,0,0,2023-08-05,-,-30.0162502,-51.1877327
ANDAR,ALUGAR,2650,2400,RUA,ITAPEMA,VILA JARDIM,PORTO ALEGRE,RS,180,0,0,0,422665,0,0,2023-08-05,-,-30.031425,-51.1521635
SALA/CONJUNTO COMERCIAL,ALUGAR,1958,1393,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,56,0,0,0,429037,0,0,2023-08-05,-,-30.0602814,-51.2241287
CASA COMERCIAL,ALUGAR,5625,5000,RUA,GIORDANO BRUNO,RIO BRANCO,PORTO ALEGRE,RS,270,4,0,2,429250,0,0,2023-08-05,-,-30.035129,-51.2065246
SALA/CONJUNTO COMERCIAL,ALUGAR,1121,650,AVENIDA,PLINIO BRASIL MILANO,HIGIENOPOLIS,PORTO ALEGRE,RS,27,0,0,0,419324,0,0,2023-08-05,-,-30.0127549,-51.1716265
SALA/CONJUNTO COMERCIAL,ALUGAR,2265,1600,RUA,24 DE OUTUBRO,AUXILIADORA,PORTO ALEGRE,RS,36,0,1,0,419326,0,0,2023-08-05,-,-30.0279761,-51.2058778
SALA/CONJUNTO COMERCIAL,ALUGAR,3680,2700,RUA,ANTONIO CARLOS BERTA,JARDIM EUROPA,PORTO ALEGRE,RS,44,0,1,1,419336,0,0,2023-08-05,-,-30.0254194,-51.1612614
SALA/CONJUNTO COMERCIAL,ALUGAR,2218,1400,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,38,0,0,0,419495,0,0,2023-08-05,-,-30.0602814,-51.2241287
SALA/CONJUNTO COMERCIAL,ALUGAR,1573,1000,RUA,GENERAL ANDRADE NEVES,CENTRO HISTORICO,PORTO ALEGRE,RS,48,0,0,0,419614,0,0,2023-08-05,-,-30.0306284,-51.2287098
LOJA,ALUGAR,2745,2000,RUA,MOSTARDEIRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,26,0,0,0,419624,0,0,2023-08-05,-,-30.0830345,-51.0500728
DEPOSITO/ARMAZEM/PAVILHAO,ALUGAR,8607,7500,AVENIDA,CEARA,SAO JOAO,PORTO ALEGRE,RS,630,0,0,0,419993,0,0,2023-08-05,-,-30.0002978,-51.1911983
SALA/CONJUNTO COMERCIAL,ALUGAR,2195,1500,AVENIDA,PRINCESA ISABEL,SANTANA,PORTO ALEGRE,RS,147,0,1,1,420992,0,0,2023-08-05,-,-30.0463876,-51.2049524
LOJA,ALUGAR,2353,2070,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,22,0,0,0,421027,0,0,2023-08-05,-,-30.0279761,-51.2058778
SALA/CONJUNTO COMERCIAL,ALUGAR,3076,2139,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,96,0,0,0,418149,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,2130,1600,AVENIDA,BENJAMIN CONSTANT,SAO JOAO,PORTO ALEGRE,RS,75,0,0,0,418300,0,0,2023-08-05,-,-30.0139662,-51.1952202
SALA/CONJUNTO COMERCIAL,ALUGAR,7719,4500,AVENIDA,JULIO DE CASTILHOS,CENTRO HISTORICO,PORTO ALEGRE,RS,200,0,0,0,418461,0,0,2023-08-05,-,-30.2372192,-50.236148
SALA/CONJUNTO COMERCIAL,ALUGAR,2140,1500,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,34,0,0,0,418651,0,0,2023-08-05,-,-29.6526379,-50.5738717
LOJA,ALUGAR,4037,1850,RUA,ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,26,0,0,0,421031,0,0,2023-08-05,-,-29.7378077,-51.148244
LOJA,ALUGAR,4201,1850,RUA,ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,31,0,0,0,421034,0,0,2023-08-05,-,-29.7378077,-51.148244
CASA COMERCIAL,ALUGAR,5810,5500,AVENIDA,SERTORIO,SARANDI,PORTO ALEGRE,RS,160,0,0,1,421036,0,0,2023-08-05,-,-30.0016389,-51.1288583
SALA/CONJUNTO COMERCIAL,ALUGAR,687,380,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,15,0,0,1,421358,0,0,2023-08-05,-,-30.0310212,-51.2247936
LOJA,ALUGAR,2301,2200,RUA,PASTEUR,IPANEMA,PORTO ALEGRE,RS,97,0,0,0,421407,0,0,2023-08-05,-,-30.1407737,-51.22475
SALA/CONJUNTO COMERCIAL,ALUGAR,1092,890,AVENIDA,PROTASIO ALVES,RIO BRANCO,PORTO ALEGRE,RS,29,0,0,0,421409,0,0,2023-08-05,-,-30.0399646,-51.1714215
SALA/CONJUNTO COMERCIAL,ALUGAR,1653,1000,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,33,0,0,0,421866,0,0,2023-08-05,-,-30.0602814,-51.2241287
SALA/CONJUNTO COMERCIAL,ALUGAR,3515,2500,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,108,0,0,2,418981,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,3858,2900,AVENIDA,CRISTOVAO COLOMBO,HIGIENOPOLIS,PORTO ALEGRE,RS,45,0,1,1,419102,0,0,2023-08-05,-,-30.0220731,-51.2085441
CASA COMERCIAL,ALUGAR,3286,2900,RUA,COMENDADOR CORUJA,FLORESTA,PORTO ALEGRE,RS,147,0,0,1,419275,0,0,2023-08-05,-,-30.0232799,-51.2146342
SALA/CONJUNTO COMERCIAL,ALUGAR,1740,900,AVENIDA,CRISTOVAO COLOMBO,FLORESTA,PORTO ALEGRE,RS,39,0,0,1,419314,0,0,2023-08-05,-,-30.0220731,-51.2085441
LOJA,ALUGAR,6426,6000,AVENIDA,SERTORIO,SARANDI,PORTO ALEGRE,RS,112,0,0,0,416268,0,0,2023-08-05,-,-30.0016389,-51.1288583
LOJA,ALUGAR,6426,6000,AVENIDA,SERTORIO,SARANDI,PORTO ALEGRE,RS,112,0,0,0,416270,0,0,2023-08-05,-,-30.0016389,-51.1288583
SALA/CONJUNTO COMERCIAL,ALUGAR,1876,1493,AVENIDA,ASSIS BRASIL,JARDIM LINDOIA,PORTO ALEGRE,RS,25,0,0,0,414497,0,0,2023-08-05,-,-29.9799682,-51.1144159
LOJA,ALUGAR,1579,1200,AVENIDA,JOAO WALLIG,PASSO DA AREIA,PORTO ALEGRE,RS,45,0,0,0,414580,0,0,2023-08-05,-,-30.01344,-51.1649076
SALA/CONJUNTO COMERCIAL,ALUGAR,3461,2500,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,36,0,1,0,414668,0,0,2023-08-05,-,-30.048605,-51.2056502
SALA/CONJUNTO COMERCIAL,ALUGAR,2164,1435,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,30,0,0,0,414681,0,0,2023-08-05,-,-30.0823909,-51.2133095
SALA/CONJUNTO COMERCIAL,ALUGAR,2164,1435,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,30,0,0,0,414682,0,0,2023-08-05,-,-30.0823909,-51.2133095
SALA/CONJUNTO COMERCIAL,ALUGAR,6352,5623,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,30,0,0,0,414688,0,0,2023-08-05,-,-30.0823909,-51.2133095
SALA/CONJUNTO COMERCIAL,ALUGAR,2150,1420,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,30,0,0,0,414693,0,0,2023-08-05,-,-30.0823909,-51.2133095
SALA/CONJUNTO COMERCIAL,ALUGAR,2150,1420,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,30,0,0,0,414696,0,0,2023-08-05,-,-30.0823909,-51.2133095
SALA/CONJUNTO COMERCIAL,ALUGAR,2314,1585,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,34,0,0,0,414701,0,0,2023-08-05,-,-30.0823909,-51.2133095
SALA/CONJUNTO COMERCIAL,ALUGAR,2228,1499,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,30,0,0,0,414708,0,0,2023-08-05,-,-30.0823909,-51.2133095
SALA/CONJUNTO COMERCIAL,ALUGAR,2298,1569,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,34,0,0,0,414710,0,0,2023-08-05,-,-30.0823909,-51.2133095
SALA/CONJUNTO COMERCIAL,ALUGAR,2298,1569,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,34,0,0,0,414712,0,0,2023-08-05,-,-30.0823909,-51.2133095
SALA/CONJUNTO COMERCIAL,ALUGAR,2107,1378,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,30,0,0,0,414715,0,0,2023-08-05,-,-30.0823909,-51.2133095
SALA/CONJUNTO COMERCIAL,ALUGAR,2107,1378,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,30,0,0,0,414752,0,0,2023-08-05,-,-30.0823909,-51.2133095
SALA/CONJUNTO COMERCIAL,ALUGAR,2266,1537,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,34,0,0,0,414756,0,0,2023-08-05,-,-30.0823909,-51.2133095
LOJA,ALUGAR,11160,10431,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,319,0,0,0,414764,0,0,2023-08-05,-,-30.0823909,-51.2133095
LOJA,ALUGAR,23780,23051,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,311,0,0,0,414766,0,0,2023-08-05,-,-30.0823909,-51.2133095
LOJA,ALUGAR,21719,20990,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,299,0,0,0,414770,0,0,2023-08-05,-,-30.0823909,-51.2133095
SALA/CONJUNTO COMERCIAL,ALUGAR,3416,2200,RUA,VICENTE DA FONTOURA,SANTA CECILIA,PORTO ALEGRE,RS,125,0,0,0,415340,0,0,2023-08-05,-,-30.0363907,-51.1957673
SALA/CONJUNTO COMERCIAL,ALUGAR,2182,1300,RUA,VICENTE DA FONTOURA,SANTA CECILIA,PORTO ALEGRE,RS,64,0,0,0,415358,0,0,2023-08-05,-,-30.0363907,-51.1957673
LOJA,ALUGAR,5072,3263,AVENIDA,PADRE CACIQUE,PRAIA DE BELAS,PORTO ALEGRE,RS,64,0,0,0,415537,0,0,2023-08-05,-,-30.0771014,-51.2446466
SALA/CONJUNTO COMERCIAL,ALUGAR,914,634,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,25,0,0,0,415578,0,0,2023-08-05,-,-30.0602814,-51.2241287
SALA/CONJUNTO COMERCIAL,ALUGAR,1678,1000,RUA,RAMIRO BARCELOS,BOM FIM,PORTO ALEGRE,RS,28,0,1,0,415697,0,0,2023-08-05,-,-30.0287082,-51.2085122
LOJA,ALUGAR,60336,52500,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,331,0,0,0,417773,0,0,2023-08-05,-,-30.0296388,-51.2232103
LOJA,ALUGAR,13585,12500,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,75,0,0,1,417866,0,0,2023-08-05,-,-30.0296388,-51.2232103
LOJA,ALUGAR,13472,12500,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,79,0,0,1,417885,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,ALUGAR,1128,718,RUA,"DOS ANDRADAS, 1560",CENTRO HISTORICO,PORTO ALEGRE,RS,27,0,0,0,417893,0,0,2023-08-05,-,-30.02954125,-51.22607227664513
SALA/CONJUNTO COMERCIAL,ALUGAR,1347,687,RUA,"DOS ANDRADAS, 1560",CENTRO HISTORICO,PORTO ALEGRE,RS,46,0,0,0,417897,0,0,2023-08-05,-,-30.02954125,-51.22607227664513
SALA/CONJUNTO COMERCIAL,ALUGAR,1061,495,RUA,"DOS ANDRADAS, 1560",CENTRO HISTORICO,PORTO ALEGRE,RS,33,0,0,0,417901,0,0,2023-08-05,-,-30.02954125,-51.22607227664513
SALA/CONJUNTO COMERCIAL,ALUGAR,2000,1400,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,32,0,0,0,417923,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,2000,1400,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,32,0,0,0,417971,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,2000,1400,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,32,0,0,0,417972,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,2000,1400,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,32,0,0,0,417973,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,2000,1400,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,32,0,0,0,417975,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,2000,1400,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,32,0,0,0,417976,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,1820,1300,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,28,0,0,0,417977,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,1820,1300,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,28,0,0,0,417978,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,1820,1300,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,28,0,0,0,417979,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,1303,900,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,20,0,0,0,417980,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,1303,900,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,20,0,0,0,417981,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,1303,900,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,20,0,0,0,417982,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,1303,900,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,20,0,0,0,417983,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,1303,900,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,20,0,0,0,417984,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,1303,900,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,20,0,0,0,417985,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,1820,1300,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,28,0,0,0,417986,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,1820,1300,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,28,0,0,0,417987,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,1820,1300,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,28,0,0,0,417988,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,ALUGAR,1996,1100,RUA,CELESTE GOBBATO,PRAIA DE BELAS,PORTO ALEGRE,RS,43,0,0,1,417043,0,0,2023-08-05,-,-30.044511,-51.2299007
SALA/CONJUNTO COMERCIAL,ALUGAR,1916,1200,PRACA,ALBERTO RAMOS,HIGIENOPOLIS,PORTO ALEGRE,RS,36,0,1,0,417050,0,0,2023-08-05,-,-30.021126799999998,-51.18272093998925
SALA/CONJUNTO COMERCIAL,ALUGAR,2622,1750,AVENIDA,INDEPENDENCIA,INDEPENDENCIA,PORTO ALEGRE,RS,71,0,0,0,417051,0,0,2023-08-05,-,-30.0293303,-51.2148669
SALA/CONJUNTO COMERCIAL,ALUGAR,2001,950,PRACA,QUINZE DE NOVEMBRO,CENTRO HISTORICO,PORTO ALEGRE,RS,74,0,0,0,417058,0,0,2023-08-05,-,-30.028453550000002,-51.22724002054571
SALA/CONJUNTO COMERCIAL,ALUGAR,13709,9109,RUA,URUGUAI,CENTRO HISTORICO,PORTO ALEGRE,RS,607,0,0,0,417259,0,0,2023-08-05,-,-30.0057244,-51.0356834
SALA/CONJUNTO COMERCIAL,ALUGAR,11561,9481,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,790,0,0,0,417265,0,0,2023-08-05,-,-30.0614614,-51.1025552
SALA/CONJUNTO COMERCIAL,ALUGAR,8635,4609,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,381,0,0,0,417269,0,0,2023-08-05,-,-30.0614614,-51.1025552
SALA/CONJUNTO COMERCIAL,ALUGAR,1607,1100,AVENIDA,BAGE,PETROPOLIS,PORTO ALEGRE,RS,43,0,0,0,417412,0,0,2023-08-05,-,-30.0369853,-51.1796413
DEPOSITO/ARMAZEM/PAVILHAO,ALUGAR,54900,50400,AVENIDA,SEVERO DULIOS,ANCHIETA,PORTO ALEGRE,RS,3151,0,0,0,417620,0,0,2023-08-05,-,-,-
LOTE/TERRENO,ALUGAR,6001,6000,RUA,FREDERICO MENTZ,NAVEGANTES,PORTO ALEGRE,RS,1378,0,0,0,417633,0,0,2023-08-05,-,-29.995125,-51.2019089
LOTE/TERRENO,ALUGAR,18001,18000,RUA,FREDERICO MENTZ,NAVEGANTES,PORTO ALEGRE,RS,4453,0,0,0,417638,0,0,2023-08-05,-,-29.995125,-51.2019089
SALA/CONJUNTO COMERCIAL,ALUGAR,2152,1200,RUA,FELIPE CAMARAO,BOM FIM,PORTO ALEGRE,RS,45,0,0,1,424041,0,0,2023-08-05,-,-30.0297677,-51.2098033
SALA/CONJUNTO COMERCIAL,ALUGAR,2431,1800,AVENIDA,WENCESLAU ESCOBAR,TRISTEZA,PORTO ALEGRE,RS,25,0,1,1,424056,0,0,2023-08-05,-,-30.1005917,-51.2488704
PREDIO,ALUGAR,76851,75000,RUA,DEZOITO DE NOVEMBRO,NAVEGANTES,PORTO ALEGRE,RS,3164,0,20,1,424152,0,0,2023-08-05,-,-29.9979634,-51.1956846
SALA/CONJUNTO COMERCIAL,ALUGAR,4886,4000,RUA,DOUTOR VALE,MOINHOS DE VENTO,PORTO ALEGRE,RS,50,0,1,0,402012,0,0,2023-08-05,-,-30.025421,-51.2070136
SALA/CONJUNTO COMERCIAL,ALUGAR,1940,1100,RUA,FELICISSIMO DE AZEVEDO,SAO JOAO,PORTO ALEGRE,RS,35,0,0,0,402162,0,0,2023-08-05,-,-30.0174708,-51.1886484
LOJA,ALUGAR,2710,1950,AVENIDA,ICARAI,CRISTAL,PORTO ALEGRE,RS,73,0,0,0,402273,0,0,2023-08-05,-,-30.0946738,-51.2445793
SALA/CONJUNTO COMERCIAL,ALUGAR,1652,1100,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,26,0,1,0,402367,0,0,2023-08-05,-,-30.0602814,-51.2241287
CASA COMERCIAL,ALUGAR,6961,6000,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,250,0,0,2,402616,0,0,2023-08-05,-,-30.0399646,-51.1714215
