TIPO,OFERTA,VALORES,VALORES_PROMO,RUA/AV,LOGRADOURO,LOCATION,CITY,STATE,AREA,QUARTO,GARAGEM,BANHEIRO,KEY,ALTO_PADRAO,AVALIA_IMOVEL_NO_NEGOCIO,MOBILIADO,PRONTO_PARA_MORAR,DATA_ANUNCIO,DATA_RETIRADA,LAT_STREET,LON_STREET
SALA/CONJUNTO COMERCIAL,COMPRA,420000,420000,AVENIDA,INDEPENDENCIA,INDEPENDENCIA,PORTO ALEGRE,RS,41.0,0,1,0,146535,0.0,0,0,0,2023-08-05,-,-30.0293303,-51.2148669
PREDIO,COMPRA,599000,599000,AVENIDA,PROTASIO ALVES,PROTASIO ALVES,PORTO ALEGRE,RS,765.0,0,8,0,146550,0.0,0,0,1,2023-08-05,-,-30.0399646,-51.1714215
SALA/CONJUNTO COMERCIAL,COMPRA,238000,238000,AVENIDA,CRISTOVAO COLOMBO,HIGIENOPOLIS,PORTO ALEGRE,RS,30.0,0,1,0,146965,0.0,0,0,0,2023-08-05,-,-30.0220731,-51.2085441
SALA/CONJUNTO COMERCIAL,COMPRA,159000,159000,RUA,FELIX DA CUNHA,FLORESTA,PORTO ALEGRE,RS,44.0,0,0,0,143601,0.0,0,0,0,2023-08-05,-,-30.0181669,-51.2023045
SALA/CONJUNTO COMERCIAL,COMPRA,130000,130000,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,28.0,0,0,0,143958,0.0,0,0,0,2023-08-05,-,-30.0310212,-51.2247936
CASA,COMPRA,1800000,1800000,AVENIDA,GENERAL EMILIO LUCIO ESTEVES,SANTA MARIA GORETTI,PORTO ALEGRE,RS,288.0,1,0,1,145960,0.0,0,0,0,2023-08-05,-,-30.0048911,-51.1787184
LOJA,COMPRA,1300000,1300000,RUA,BOTAFOGO,MENINO DEUS,PORTO ALEGRE,RS,195.0,0,0,0,146043,0.0,0,0,0,2023-08-05,-,-30.0540335,-51.2270663
SALA/CONJUNTO COMERCIAL,COMPRA,299000,299000,RUA,SILVA JARDIM,MONT SERRAT,PORTO ALEGRE,RS,62.0,0,0,3,163915,0.0,0,0,0,2023-08-05,-,-30.0274454,-51.1899181
SALA/CONJUNTO COMERCIAL,COMPRA,510000,510000,AVENIDA,DIARIO DE NOTICIAS,CRISTAL,PORTO ALEGRE,RS,41.0,0,1,0,164519,0.0,0,0,0,2023-08-05,-,-30.0875211,-51.2479632
SALA/CONJUNTO COMERCIAL,COMPRA,500000,500000,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,53.0,0,1,0,164554,0.0,0,0,0,2023-08-05,-,-30.0373718,-51.1744218
SALA/CONJUNTO COMERCIAL,COMPRA,210000,210000,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,26.0,0,1,0,165048,0.0,0,0,0,2023-08-05,-,-30.0602814,-51.2241287
SALA/CONJUNTO COMERCIAL,COMPRA,470843,470843,AVENIDA,DIARIO DE NOTICIAS,CRISTAL,PORTO ALEGRE,RS,41.0,0,1,0,165309,0.0,0,0,0,2023-08-05,-,-30.0875211,-51.2479632
SALA/CONJUNTO COMERCIAL,COMPRA,530000,530000,AVENIDA,CARLOS GOMES,TRES FIGUEIRAS,PORTO ALEGRE,RS,49.0,0,1,0,156140,0.0,0,0,0,2023-08-05,-,-30.0373718,-51.1744218
SALA/CONJUNTO COMERCIAL,COMPRA,1063000,1063000,AVENIDA,DIARIO DE NOTICIAS,CRISTAL,PORTO ALEGRE,RS,87.0,0,2,0,156167,0.0,0,0,0,2023-08-05,-,-30.0875211,-51.2479632
PREDIO,COMPRA,4800000,4800000,RUA,VISCONDE DE DUPRAT,PETROPOLIS,PORTO ALEGRE,RS,725.0,0,5,0,156270,0.0,0,0,0,2023-08-05,-,-30.0417658,-51.1771171
SALA/CONJUNTO COMERCIAL,COMPRA,10000000,10000000,AVENIDA,DOUTOR NILO PECANHA,BOA VISTA,PORTO ALEGRE,RS,785.0,0,10,0,162086,0.0,0,0,0,2023-08-05,-,-30.0290116,-51.1578614
SALA/CONJUNTO COMERCIAL,COMPRA,105000,105000,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,26.0,0,0,0,162096,0.0,0,0,0,2023-08-05,-,-29.9799682,-51.1144159
CASA,COMPRA,1545000,1545000,RUA,AFONSO RODRIGUES,JARDIM BOTANICO,PORTO ALEGRE,RS,250.0,1,4,3,162106,0.0,0,0,0,2023-08-05,-,-30.0952167,-51.0560809
SALA/CONJUNTO COMERCIAL,COMPRA,115000,115000,RUA,FELIX DA CUNHA,FLORESTA,PORTO ALEGRE,RS,24.0,0,0,0,162300,0.0,0,0,0,2023-08-05,-,-30.0181669,-51.2023045
SALA/CONJUNTO COMERCIAL,COMPRA,1250000,1250000,RUA,DONA LAURA,MOINHOS DE VENTO,PORTO ALEGRE,RS,66.0,0,2,0,162560,0.0,0,0,0,2023-08-05,-,-30.0292454,-51.1953876
LOJA,COMPRA,265000,265000,AVENIDA,IPIRANGA,MENINO DEUS,PORTO ALEGRE,RS,40.0,0,0,0,162715,0.0,0,0,0,2023-08-05,-,-30.0554878,-51.1692291
SALA/CONJUNTO COMERCIAL,COMPRA,400000,400000,RUA,GENERAL LIMA E SILVA,CIDADE BAIXA,PORTO ALEGRE,RS,37.0,0,1,0,157534,0.0,0,0,0,2023-08-05,-,-30.0402042,-51.2190355
SALA/CONJUNTO COMERCIAL,COMPRA,400000,400000,RUA,GENERAL LIMA E SILVA,CIDADE BAIXA,PORTO ALEGRE,RS,36.0,0,1,0,157808,0.0,0,0,0,2023-08-05,-,-30.0402042,-51.2190355
SALA/CONJUNTO COMERCIAL,COMPRA,430000,430000,RUA,GENERAL LIMA E SILVA,CIDADE BAIXA,PORTO ALEGRE,RS,36.0,0,1,0,157810,0.0,0,0,0,2023-08-05,-,-30.0402042,-51.2190355
SALA/CONJUNTO COMERCIAL,COMPRA,410000,410000,AVENIDA,ASSIS BRASIL,SAO SEBASTIAO,PORTO ALEGRE,RS,43.0,0,1,0,157864,0.0,0,0,0,2023-08-05,-,-29.9799682,-51.1144159
LOJA,COMPRA,1060000,1060000,AVENIDA,BENTO GONCALVES,PARTENON,PORTO ALEGRE,RS,157.0,0,0,0,157950,0.0,0,0,0,2023-08-05,-,-30.0760656,-51.1315976
SALA/CONJUNTO COMERCIAL,COMPRA,420000,420000,RUA,RAMIRO BARCELOS,MOINHOS DE VENTO,PORTO ALEGRE,RS,39.0,0,1,0,157964,0.0,0,0,0,2023-08-05,-,-30.0287082,-51.2085122
SALA/CONJUNTO COMERCIAL,COMPRA,199969,199969,AVENIDA,PLINIO BRASIL MILANO,HIGIENOPOLIS,PORTO ALEGRE,RS,59.0,0,0,0,159177,0.0,0,0,0,2023-08-05,-,-30.0127549,-51.1716265
SALA/CONJUNTO COMERCIAL,COMPRA,245000,245000,AVENIDA,ASSIS BRASIL,JARDIM LINDOIA,PORTO ALEGRE,RS,25.0,0,0,0,159373,0.0,0,0,0,2023-08-05,-,-29.9799682,-51.1144159
SALA/CONJUNTO COMERCIAL,COMPRA,550000,550000,AVENIDA,IPIRANGA,PRAIA DE BELAS,PORTO ALEGRE,RS,45.0,0,1,0,159398,0.0,0,0,0,2023-08-05,-,-30.0554878,-51.1692291
SALA/CONJUNTO COMERCIAL,COMPRA,106000,106000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,28.0,0,0,0,156903,0.0,0,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,COMPRA,179000,179000,RUA,DEMETRIO RIBEIRO,CENTRO HISTORICO,PORTO ALEGRE,RS,43.0,0,0,0,156980,0.0,0,0,0,2023-08-05,-,-30.0360874,-51.228137
SALA/CONJUNTO COMERCIAL,COMPRA,196000,196000,RUA,VOLUNTARIOS DA PATRIA,SAO GERALDO,PORTO ALEGRE,RS,33.0,0,1,0,157245,0.0,0,0,0,2023-08-05,-,-30.0079532,-51.2092338
LOJA,COMPRA,798000,798000,AVENIDA,EDGAR PIRES DE CASTRO,HIPICA,PORTO ALEGRE,RS,205.0,0,2,0,163504,0.0,0,0,0,2023-08-05,-,-30.1564156,-51.1652878
SALA/CONJUNTO COMERCIAL,COMPRA,900000,900000,RUA,GENERAL JOAO TELLES,BOM FIM,PORTO ALEGRE,RS,122.0,0,1,0,163539,0.0,0,0,0,2023-08-05,-,-30.0322625,-51.2124507
SALA/CONJUNTO COMERCIAL,COMPRA,359900,359900,AVENIDA,CARLOS GOMES,TRES FIGUEIRAS,PORTO ALEGRE,RS,46.0,0,1,0,163576,0.0,0,0,1,2023-08-05,-,-30.0373718,-51.1744218
SALA/CONJUNTO COMERCIAL,COMPRA,54900,54900,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,22.0,0,0,0,163732,0.0,0,0,0,2023-08-05,-,-29.5676459,-50.7909134
SALA/CONJUNTO COMERCIAL,COMPRA,110000,110000,PRACA,OSVALDO CRUZ,CENTRO HISTORICO,PORTO ALEGRE,RS,61.0,0,0,0,163788,0.0,0,0,0,2023-08-05,-,-30.0264432,-51.22270946829152
SALA/CONJUNTO COMERCIAL,COMPRA,585000,585000,AVENIDA,IPIRANGA,PRAIA DE BELAS,PORTO ALEGRE,RS,45.0,0,1,0,163146,0.0,0,0,0,2023-08-05,-,-30.0554878,-51.1692291
SALA/CONJUNTO COMERCIAL,COMPRA,480000,480000,AVENIDA,DIARIO DE NOTICIAS,CRISTAL,PORTO ALEGRE,RS,42.0,0,1,0,163200,0.0,0,0,0,2023-08-05,-,-30.0875211,-51.2479632
LOJA,COMPRA,278000,278000,AVENIDA,PROTASIO ALVES,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,40.0,0,1,0,160058,0.0,0,0,0,2023-08-05,-,-30.0399646,-51.1714215
LOJA,COMPRA,278000,278000,AVENIDA,PROTASIO ALVES,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,40.0,0,1,0,160060,0.0,0,0,0,2023-08-05,-,-30.0399646,-51.1714215
LOJA,COMPRA,300000,300000,AVENIDA,PROTASIO ALVES,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,40.0,0,1,0,160062,0.0,0,0,0,2023-08-05,-,-30.0399646,-51.1714215
LOJA,COMPRA,278000,278000,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,40.0,0,1,0,160065,0.0,0,0,0,2023-08-05,-,-30.0399646,-51.1714215
LOJA,COMPRA,278000,278000,AVENIDA,PROTASIO ALVES,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,40.0,0,1,0,160067,0.0,0,0,0,2023-08-05,-,-30.0399646,-51.1714215
LOJA,COMPRA,278000,278000,AVENIDA,PROTASIO ALVES,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,40.0,0,1,0,160068,0.0,0,0,0,2023-08-05,-,-30.0399646,-51.1714215
LOJA,COMPRA,367000,367000,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,52.0,0,1,0,160069,0.0,0,0,0,2023-08-05,-,-30.0399646,-51.1714215
LOJA,COMPRA,352000,352000,AVENIDA,PROTASIO ALVES,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,50.0,0,1,0,160071,0.0,0,0,0,2023-08-05,-,-30.0399646,-51.1714215
LOJA,COMPRA,393000,393000,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,56.0,0,1,0,160072,0.0,0,0,0,2023-08-05,-,-30.0399646,-51.1714215
LOJA,COMPRA,335000,335000,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,48.0,0,1,0,160073,0.0,0,0,0,2023-08-05,-,-30.0399646,-51.1714215
LOJA,COMPRA,383000,383000,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,55.0,0,1,0,160074,0.0,0,0,0,2023-08-05,-,-30.0399646,-51.1714215
SALA/CONJUNTO COMERCIAL,COMPRA,190000,190000,RUA,ALVARES CABRAL,CRISTO REDENTOR,PORTO ALEGRE,RS,32.0,0,1,0,160168,0.0,0,0,0,2023-08-05,-,-29.9135741,-51.0577006
LOJA,COMPRA,430000,430000,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,60.0,0,0,0,160273,0.0,0,0,0,2023-08-05,-,-30.0399646,-51.1714215
CASA COMERCIAL,COMPRA,1270000,1270000,ESTRADA,MARTIM FELIX BERTA,MARIO QUINTANA,PORTO ALEGRE,RS,825.0,0,0,0,160502,0.0,0,0,0,2023-08-05,-,-30.0306815,-51.1063906
SALA/CONJUNTO COMERCIAL,COMPRA,269000,269000,AVENIDA,ASSIS BRASIL,SAO JOAO,PORTO ALEGRE,RS,64.0,0,0,2,160518,0.0,0,0,0,2023-08-05,-,-29.9799682,-51.1144159
SALA/CONJUNTO COMERCIAL,COMPRA,300000,300000,AVENIDA,ROCCO ALOISE,SARANDI,PORTO ALEGRE,RS,69.0,0,0,0,138966,0.0,0,0,0,2023-08-05,-,-29.9944633,-51.1377515
SALA/CONJUNTO COMERCIAL,COMPRA,320000,320000,AVENIDA,PLINIO BRASIL MILANO,HIGIENOPOLIS,PORTO ALEGRE,RS,34.0,0,1,0,139003,0.0,0,0,0,2023-08-05,-,-30.0127549,-51.1716265
SALA/CONJUNTO COMERCIAL,COMPRA,265000,265000,RUA,CORONEL BORDINI,MOINHOS DE VENTO,PORTO ALEGRE,RS,43.0,0,0,0,139508,0.0,0,0,0,2023-08-05,-,-30.034316,-51.1958583
SALA/CONJUNTO COMERCIAL,COMPRA,55000,55000,RUA,MARECHAL FLORIANO PEIXOTO,CENTRO HISTORICO,PORTO ALEGRE,RS,22.0,0,0,0,139529,0.0,0,0,0,2023-08-05,-,-30.0305905,-51.2268791
LOJA,COMPRA,570000,570000,AVENIDA,PLINIO BRASIL MILANO,AUXILIADORA,PORTO ALEGRE,RS,188.0,0,0,0,139530,0.0,0,0,0,2023-08-05,-,-30.0127549,-51.1716265
SALA/CONJUNTO COMERCIAL,COMPRA,210000,210000,AVENIDA,EDGAR PIRES DE CASTRO,ABERTA DOS MORROS,PORTO ALEGRE,RS,43.0,0,1,0,130102,0.0,0,0,0,2023-08-05,-,-30.1564156,-51.1652878
SALA/CONJUNTO COMERCIAL,COMPRA,130000,130000,AVENIDA,ERICO VERISSIMO,MENINO DEUS,PORTO ALEGRE,RS,30.0,0,0,0,126464,0.0,0,0,0,2023-08-05,-,-30.0444453,-51.2203463
SALA/CONJUNTO COMERCIAL,COMPRA,370000,370000,RUA,CORONEL BORDINI,MOINHOS DE VENTO,PORTO ALEGRE,RS,70.0,0,0,0,126468,0.0,0,0,0,2023-08-05,-,-30.034316,-51.1958583
SALA/CONJUNTO COMERCIAL,COMPRA,383600,383600,RUA,BARAO DO AMAZONAS,PETROPOLIS,PORTO ALEGRE,RS,48.0,0,1,0,126500,0.0,0,0,0,2023-08-05,-,-29.6849286,-51.150704
SALA/CONJUNTO COMERCIAL,COMPRA,304000,304000,AVENIDA,IPIRANGA,CENTRAL PARQUE,PORTO ALEGRE,RS,36.0,0,1,0,126680,0.0,0,0,0,2023-08-05,-,-30.0554878,-51.1692291
SALA/CONJUNTO COMERCIAL,COMPRA,220000,220000,RUA,ALVARES CABRAL,CRISTO REDENTOR,PORTO ALEGRE,RS,49.0,0,1,0,126886,0.0,0,0,0,2023-08-05,-,-29.9135741,-51.0577006
SALA/CONJUNTO COMERCIAL,COMPRA,406000,406000,RUA,BARAO DO AMAZONAS,PETROPOLIS,PORTO ALEGRE,RS,51.0,0,0,0,127003,0.0,0,0,0,2023-08-05,-,-29.6849286,-51.150704
SALA/CONJUNTO COMERCIAL,COMPRA,405804,405804,RUA,BARAO DO AMAZONAS,PETROPOLIS,PORTO ALEGRE,RS,48.0,0,1,0,127009,0.0,0,0,0,2023-08-05,-,-29.6849286,-51.150704
SALA/CONJUNTO COMERCIAL,COMPRA,425128,425128,RUA,BARAO DO AMAZONAS,PETROPOLIS,PORTO ALEGRE,RS,48.0,0,0,0,127013,0.0,0,0,0,2023-08-05,-,-29.6849286,-51.150704
SALA/CONJUNTO COMERCIAL,COMPRA,417564,417564,RUA,BARAO DO AMAZONAS,PETROPOLIS,PORTO ALEGRE,RS,50.0,0,0,0,127015,0.0,0,0,0,2023-08-05,-,-29.6849286,-51.150704
SALA/CONJUNTO COMERCIAL,COMPRA,441140,441140,RUA,BARAO DO AMAZONAS,PETROPOLIS,PORTO ALEGRE,RS,48.0,0,0,0,127017,0.0,0,0,0,2023-08-05,-,-29.6849286,-51.150704
SALA/CONJUNTO COMERCIAL,COMPRA,260000,260000,AVENIDA,JULIO DE CASTILHOS,CENTRO HISTORICO,PORTO ALEGRE,RS,64.0,0,0,0,127237,0.0,0,0,0,2023-08-05,-,-30.2372192,-50.236148
SALA/CONJUNTO COMERCIAL,COMPRA,278000,278000,TRAVESSA,ITAPERUNA,TRISTEZA,PORTO ALEGRE,RS,32.0,0,0,0,127254,0.0,0,0,1,2023-08-05,-,-30.1031717,-51.250308
SALA/CONJUNTO COMERCIAL,COMPRA,233000,233000,TRAVESSA,ITAPERUNA,TRISTEZA,PORTO ALEGRE,RS,27.0,0,0,0,127258,0.0,0,0,1,2023-08-05,-,-30.1031717,-51.250308
PREDIO,COMPRA,4000000,4000000,AVENIDA,PLINIO BRASIL MILANO,AUXILIADORA,PORTO ALEGRE,RS,1000.0,0,0,0,127446,0.0,0,0,0,2023-08-05,-,-30.0127549,-51.1716265
SALA/CONJUNTO COMERCIAL,COMPRA,150000,150000,AVENIDA,BORGES DE MEDEIROS,CENTRO HISTORICO,PORTO ALEGRE,RS,40.0,0,0,0,130613,0.0,0,0,0,2023-08-05,-,-29.6611245,-50.5844571
LOTE/TERRENO,COMPRA,3500000,3500000,AVENIDA,VICENTE MONTEGGIA,VILA NOVA,PORTO ALEGRE,RS,11490.0,0,0,0,130750,0.0,0,0,1,2023-08-05,-,-30.0985394,-51.2253226
LOJA,COMPRA,219000,219000,TRAVESSA,PESQUEIRO,CIDADE BAIXA,PORTO ALEGRE,RS,32.0,0,0,0,128718,0.0,0,0,0,2023-08-05,-,-30.0430729,-51.2246749
CASA COMERCIAL,COMPRA,600000,600000,AVENIDA,EDUARDO PRADO,CAVALHADA,PORTO ALEGRE,RS,153.0,0,2,0,129078,0.0,0,0,0,2023-08-05,-,-30.1199856,-51.2242028
SALA/CONJUNTO COMERCIAL,COMPRA,179000,179000,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,31.0,0,0,0,125612,0.0,0,0,0,2023-08-05,-,-30.0399646,-51.1714215
SALA/CONJUNTO COMERCIAL,COMPRA,150000,150000,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,42.0,0,0,0,125752,0.0,0,0,0,2023-08-05,-,-30.0399646,-51.1714215
SALA/CONJUNTO COMERCIAL,COMPRA,600000,600000,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,52.0,0,1,0,124679,0.0,0,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,COMPRA,149000,149000,AVENIDA,CRISTOVAO COLOMBO,FLORESTA,PORTO ALEGRE,RS,52.0,0,0,0,124684,0.0,0,0,0,2023-08-05,-,-30.0220731,-51.2085441
SALA/CONJUNTO COMERCIAL,COMPRA,290000,290000,RUA,VISCONDE DO HERVAL,MENINO DEUS,PORTO ALEGRE,RS,32.0,0,1,0,125042,0.0,0,0,0,2023-08-05,-,-30.0530369,-51.2247193
SALA/CONJUNTO COMERCIAL,COMPRA,209000,209000,RUA,VISCONDE DO HERVAL,MENINO DEUS,PORTO ALEGRE,RS,40.0,0,1,0,125043,0.0,0,0,1,2023-08-05,-,-30.0530369,-51.2247193
PREDIO,COMPRA,2800000,2800000,RUA,DOUTOR MARIO TOTTA,TRISTEZA,PORTO ALEGRE,RS,1080.0,0,20,0,124138,0.0,0,0,0,2023-08-05,-,-30.1146455,-51.2544506
SALA/CONJUNTO COMERCIAL,COMPRA,133000,133000,AVENIDA,DA CAVALHADA,CAVALHADA,PORTO ALEGRE,RS,27.0,0,1,0,128096,0.0,0,0,0,2023-08-05,-,-30.0953116,-51.225989
SALA/CONJUNTO COMERCIAL,COMPRA,266000,266000,RUA,RIACHUELO,CENTRO HISTORICO,PORTO ALEGRE,RS,45.0,0,0,0,131684,0.0,0,0,0,2023-08-05,-,-30.0327864,-51.2345941
SALA/CONJUNTO COMERCIAL,COMPRA,180000,180000,AVENIDA,DA AZENHA,AZENHA,PORTO ALEGRE,RS,33.0,0,1,0,131953,0.0,0,0,0,2023-08-05,-,-30.0477,-51.2135798
SALA/CONJUNTO COMERCIAL,COMPRA,60000,60000,RUA,MARECHAL FLORIANO PEIXOTO,CENTRO HISTORICO,PORTO ALEGRE,RS,22.0,0,0,0,131989,0.0,0,0,0,2023-08-05,-,-30.0305905,-51.2268791
SALA/CONJUNTO COMERCIAL,COMPRA,145000,145000,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,39.0,0,0,0,131998,0.0,0,0,0,2023-08-05,-,-29.5676459,-50.7909134
SALA/CONJUNTO COMERCIAL,COMPRA,135000,135000,RUA,PROFESSOR ANNES DIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,32.0,0,0,0,135422,0.0,0,0,0,2023-08-05,-,-30.0313728,-51.2235576
SALA/CONJUNTO COMERCIAL,COMPRA,90000,90000,AVENIDA,CRISTOVAO COLOMBO,FLORESTA,PORTO ALEGRE,RS,20.0,0,0,0,154300,0.0,0,0,0,2023-08-05,-,-30.0220731,-51.2085441
SALA/CONJUNTO COMERCIAL,COMPRA,550000,550000,AVENIDA,INDEPENDENCIA,INDEPENDENCIA,PORTO ALEGRE,RS,41.0,0,1,0,137315,0.0,0,0,0,2023-08-05,-,-30.0293303,-51.2148669
SALA/CONJUNTO COMERCIAL,COMPRA,516000,516000,AVENIDA,INDEPENDENCIA,INDEPENDENCIA,PORTO ALEGRE,RS,42.0,0,0,0,134227,0.0,0,0,0,2023-08-05,-,-30.0293303,-51.2148669
SALA/CONJUNTO COMERCIAL,COMPRA,390000,390000,RUA,SANTOS DUMONT,SAO GERALDO,PORTO ALEGRE,RS,33.0,0,0,0,134251,0.0,0,0,0,2023-08-05,-,-29.7278375,-51.1484306
SALA/CONJUNTO COMERCIAL,COMPRA,670000,670000,RUA,RAMIRO BARCELOS,FLORESTA,PORTO ALEGRE,RS,52.0,0,1,0,134282,0.0,0,0,0,2023-08-05,-,-30.0287082,-51.2085122
SALA/CONJUNTO COMERCIAL,COMPRA,280000,280000,AVENIDA,IPIRANGA,CENTRAL PARQUE,PORTO ALEGRE,RS,35.0,0,1,0,134329,0.0,0,0,0,2023-08-05,-,-30.0554878,-51.1692291
SALA/CONJUNTO COMERCIAL,COMPRA,320000,320000,AVENIDA,IPIRANGA,CENTRAL PARQUE,PORTO ALEGRE,RS,35.0,0,1,0,131110,0.0,0,0,0,2023-08-05,-,-30.0554878,-51.1692291
PREDIO,COMPRA,3500000,3500000,AVENIDA,PRAIA DE BELAS,CENTRO HISTORICO,PORTO ALEGRE,RS,293.0,0,100,0,131199,0.0,0,0,0,2023-08-05,-,-30.0418804,-51.2279351
PREDIO,COMPRA,780000,780000,AVENIDA,ANTONIO CARVALHO,AGRONOMIA,PORTO ALEGRE,RS,180.0,0,0,0,136264,0.0,0,0,0,2023-08-05,-,-30.0647771,-51.1506843
SALA/CONJUNTO COMERCIAL,COMPRA,40000,40000,AVENIDA,PRESIDENTE FRANKLIN ROOSEVELT,SAO GERALDO,PORTO ALEGRE,RS,15.0,0,0,0,133028,0.0,0,0,0,2023-08-05,-,-30.0086277,-51.203229
SALA/CONJUNTO COMERCIAL,COMPRA,320000,320000,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,90.0,0,0,0,133102,0.0,0,0,0,2023-08-05,-,-29.5676459,-50.7909134
SALA/CONJUNTO COMERCIAL,COMPRA,3900000,3900000,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,402.0,0,10,0,133116,0.0,0,0,0,2023-08-05,-,-29.6526379,-50.5738717
SALA/CONJUNTO COMERCIAL,COMPRA,498000,498000,AVENIDA,ASSIS BRASIL,JARDIM LINDOIA,PORTO ALEGRE,RS,62.0,0,1,0,133118,0.0,0,0,0,2023-08-05,-,-29.9799682,-51.1144159
PREDIO,COMPRA,2340000,2340000,RUA,ARABUTAN,NAVEGANTES,PORTO ALEGRE,RS,390.0,0,0,0,133555,0.0,0,0,0,2023-08-05,-,-30.0051077,-51.192174
SOBRELOJA,COMPRA,230000,230000,AVENIDA,SENADOR SALGADO FILHO,CENTRO HISTORICO,PORTO ALEGRE,RS,46.0,0,0,0,135611,0.0,0,0,0,2023-08-05,-,-30.0790762,-51.1153224
SALA/CONJUNTO COMERCIAL,COMPRA,532000,532000,AVENIDA,CARLOS GOMES,BOA VISTA,PORTO ALEGRE,RS,36.0,0,1,0,135642,0.0,0,0,0,2023-08-05,-,-30.0373718,-51.1744218
CASA,COMPRA,1600000,1600000,AVENIDA,ITAQUI,PETROPOLIS,PORTO ALEGRE,RS,290.0,0,4,1,135738,0.0,0,0,0,2023-08-05,-,-30.0415553,-51.1883687
SALA/CONJUNTO COMERCIAL,COMPRA,90000,90000,RUA,VOLUNTARIOS DA PATRIA,CENTRO HISTORICO,PORTO ALEGRE,RS,27.0,0,0,0,135780,0.0,0,0,0,2023-08-05,-,-30.0079532,-51.2092338
SALA/CONJUNTO COMERCIAL,COMPRA,509000,509000,AVENIDA,DIARIO DE NOTICIAS,CRISTAL,PORTO ALEGRE,RS,37.0,0,1,0,136031,0.0,0,0,0,2023-08-05,-,-30.0875211,-51.2479632
SALA/CONJUNTO COMERCIAL,COMPRA,200000,200000,AVENIDA,EDGAR PIRES DE CASTRO,HIPICA,PORTO ALEGRE,RS,42.0,0,10,0,132801,0.0,0,0,0,2023-08-05,-,-30.1564156,-51.1652878
SALA/CONJUNTO COMERCIAL,COMPRA,178000,178000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,34.0,0,0,0,154497,0.0,0,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,COMPRA,85000,85000,PRACA,OSVALDO CRUZ,CENTRO HISTORICO,PORTO ALEGRE,RS,24.0,0,0,2,154577,0.0,0,0,0,2023-08-05,-,-30.0264432,-51.22270946829152
SALA/CONJUNTO COMERCIAL,COMPRA,360000,360000,AVENIDA,GOETHE,RIO BRANCO,PORTO ALEGRE,RS,43.0,0,0,0,154669,0.0,0,0,0,2023-08-05,-,-30.027087,-51.199371
SALA/CONJUNTO COMERCIAL,COMPRA,420000,420000,RUA,VISCONDE DO HERVAL,MENINO DEUS,PORTO ALEGRE,RS,44.0,0,1,0,154741,0.0,0,0,0,2023-08-05,-,-30.0530369,-51.2247193
SALA/CONJUNTO COMERCIAL,COMPRA,117000,117000,RUA,FELIX DA CUNHA,FLORESTA,PORTO ALEGRE,RS,24.0,0,0,2,155102,0.0,0,0,0,2023-08-05,-,-30.0181669,-51.2023045
SALA/CONJUNTO COMERCIAL,COMPRA,590700,590700,AVENIDA,SENADOR TARSO DUTRA,PETROPOLIS,PORTO ALEGRE,RS,48.0,0,1,0,159623,0.0,0,0,1,2023-08-05,-,-30.0395284,-51.1736994
