TIPO,OFERTA,VALORES,VALORES_PROMO,RUA/AV,LOGRADOURO,LOCATION,CITY,STATE,AREA,QUARTO,GARAGEM,BANHEIRO,KEY,ALUGA_RAPIDO_SEM_FIADOR_OU_GARANTIAS,AUXI_PLUS,EXCLUSIVO,MOBILIADO,DATA_ANUNCIO,DATA_RETIRADA,LAT_STREET,LON_STREET
APARTAMENTO,ALUGAR,2622,2100,AVENIDA,JOSE ALOISIO FILHO,HUMAITA,PORTO ALEGRE,RS,67.0,3,2,2,399881,0,0,0,0,2023-08-03,-,-29.9764724,-51.1825072
APARTAMENTO,ALUGAR,4805,4000,RUA,AUGUSTO SEVERO,SAO JOAO,PORTO ALEGRE,RS,72.0,2,2,2,399882,0,0,0,0,2023-08-03,-,-30.0033262,-51.1890129
APARTAMENTO,ALUGAR,3535,2700,RUA,ADAO BAINO,CRISTO REDENTOR,PORTO ALEGRE,RS,69.0,2,2,2,400140,0,0,0,0,2023-08-03,-,-29.9193815,-51.065351
APARTAMENTO,ALUGAR,2514,1600,TRAVESSA,NOVA TRENTO,TRISTEZA,PORTO ALEGRE,RS,95.0,2,1,2,385220,0,0,0,0,2023-08-03,-,-30.1100174,-51.2452803
CASA EM CONDOMINIO,ALUGAR,4480,3300,RUA,LUIS FELIPE MONMANY,ESPIRITO SANTO,PORTO ALEGRE,RS,133.0,3,2,4,385684,0,0,0,0,2023-08-03,-,-30.1550578,-51.2156417
SOBRADO,ALUGAR,12710,12000,AVENIDA,MONTREAL,JARDIM LINDOIA,PORTO ALEGRE,RS,380.0,3,5,5,400889,0,0,0,0,2023-08-03,-,-30.0060338,-51.15248
APARTAMENTO,ALUGAR,5180,4500,RUA,JOSE DO PATROCINIO,CIDADE BAIXA,PORTO ALEGRE,RS,61.0,2,2,2,401090,0,0,0,1,2023-08-03,-,-29.9330575,-51.0286829
APARTAMENTO,ALUGAR,1389,1000,RUA,ARACY FROES,JARDIM ITU SABARA,PORTO ALEGRE,RS,43.0,1,1,1,401221,0,0,0,1,2023-08-03,-,-30.0397531,-51.1447022
CASA EM CONDOMINIO,ALUGAR,13020,10000,RUA,SAO LEOPOLDO,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,285.0,3,3,5,401491,0,0,0,0,2023-08-03,-,-29.7242468,-51.138805
CASA,ALUGAR,15400,14000,RUA,ASSUNCAO,JARDIM LINDOIA,PORTO ALEGRE,RS,375.0,3,2,3,401685,0,0,0,0,2023-08-03,-,-29.9987876,-51.1509074
CASA,ALUGAR,12980,12500,RUA,CHARRUAS,ESPIRITO SANTO,PORTO ALEGRE,RS,1000.0,4,6,5,394251,0,0,0,0,2023-08-03,-,-30.0534255,-51.0954405
CASA,ALUGAR,3648,3500,RUA,ANGELO PASSUELO,VILA NOVA,PORTO ALEGRE,RS,296.0,3,3,2,397082,0,0,0,0,2023-08-03,-,-30.1095031,-51.2120256
APARTAMENTO,ALUGAR,1630,1250,RUA,FIGUEREDO MASCARENHAS,SARANDI,PORTO ALEGRE,RS,51.0,3,1,1,391078,0,0,0,0,2023-08-03,-,-,-
APARTAMENTO,ALUGAR,22876,18500,RUA,ARTUR ROCHA,BELA VISTA,PORTO ALEGRE,RS,204.0,3,3,4,391102,0,0,0,0,2023-08-03,-,-30.0253863,-51.1885974
CASA EM CONDOMINIO,ALUGAR,7950,6000,AVENIDA,PADRE CACIQUE,PRAIA DE BELAS,PORTO ALEGRE,RS,251.0,3,3,5,391506,0,0,0,0,2023-08-03,-,-30.0771014,-51.2446466
CASA,ALUGAR,14920,14000,RUA,TITO LIVIO ZAMBECARI,MONT SERRAT,PORTO ALEGRE,RS,500.0,5,8,5,391784,0,0,0,0,2023-08-03,-,-30.0282325,-51.189814
APARTAMENTO,ALUGAR,800,600,RUA,DOUTOR CARLOS MARIA BINS,JARDIM LEOPOLDINA,PORTO ALEGRE,RS,34.0,1,0,1,391803,0,0,0,0,2023-08-03,-,-30.0162988,-51.1138654
APARTAMENTO,ALUGAR,1005,800,RUA,DO PARQUE,SAO GERALDO,PORTO ALEGRE,RS,40.0,2,0,1,391824,0,0,0,0,2023-08-03,-,-30.0128617,-51.2085075
CASA,ALUGAR,14655,14000,RUA,UPAMAROTI,CRISTAL,PORTO ALEGRE,RS,519.0,5,4,6,391955,0,0,0,0,2023-08-03,-,-30.0908613,-51.2378127
CASA,ALUGAR,26400,25000,PRACA,LIMA DUARTE,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,406.0,6,2,7,387990,0,0,0,0,2023-08-03,-,-30.0346361,-51.164475517527364
APARTAMENTO,ALUGAR,1780,1200,AVENIDA,WENCESLAU ESCOBAR,CRISTAL,PORTO ALEGRE,RS,42.0,1,0,1,388552,0,0,0,0,2023-08-03,-,-30.1005917,-51.2488704
CASA,ALUGAR,7390,7000,TRAVESSA,NOSSA SENHORA DE LOURDES,TRISTEZA,PORTO ALEGRE,RS,320.0,3,2,3,388898,0,0,0,0,2023-08-03,-,-30.1170655,-51.2502803
APARTAMENTO,ALUGAR,4603,3500,RUA,AFONSO TAUNAY,BOA VISTA,PORTO ALEGRE,RS,115.0,3,2,2,389049,0,0,0,0,2023-08-03,-,-30.0199255,-51.1739751
CASA,ALUGAR,3650,3400,RUA,GENERAL CALDWELL,AZENHA,PORTO ALEGRE,RS,275.0,3,0,2,389109,0,0,0,0,2023-08-03,-,-30.0516307,-51.2148543
CASA,ALUGAR,7220,6500,RUA,GENERAL COUTO DE MAGALHAES,HIGIENOPOLIS,PORTO ALEGRE,RS,287.0,3,4,3,367214,0,0,0,0,2023-08-03,-,-30.0147886,-51.1853308
CASA,ALUGAR,7847,7500,AVENIDA,POLONIA,SAO GERALDO,PORTO ALEGRE,RS,264.0,2,3,4,367354,0,0,0,0,2023-08-03,-,-30.0110495,-51.1951675
CASA,ALUGAR,4200,3900,RUA,DONA ELVIRA,IPANEMA,PORTO ALEGRE,RS,150.0,3,1,2,368424,0,0,0,0,2023-08-03,-,-30.129917,-51.2329635
CASA,ALUGAR,12571,12000,RUA,ALVARO VIEIRA GUIMARAES,SARANDI,PORTO ALEGRE,RS,650.0,4,2,6,368731,0,0,0,0,2023-08-03,-,-29.9992675,-51.1358566
APARTAMENTO,ALUGAR,2391,1600,RUA,CORONEL MASSOT,CRISTAL,PORTO ALEGRE,RS,61.0,3,1,2,368761,0,0,0,0,2023-08-03,-,-30.1000257,-51.2436587
APARTAMENTO,ALUGAR,911,690,RUA,ALVARO DOMINGUES,PARQUE SANTA FE,PORTO ALEGRE,RS,42.0,1,0,1,369579,0,0,0,0,2023-08-03,-,-30.0041341,-51.1084587
APARTAMENTO,ALUGAR,1254,900,ESTRADA,JOAO DE OLIVEIRA REMIAO,LOMBA DO PINHEIRO,PORTO ALEGRE,RS,55.0,2,1,1,375712,0,0,0,0,2023-08-03,-,-30.1278837,-51.0995145
CASA,ALUGAR,5880,5500,RUA,LEOPOLDO DE FREITAS,PASSO DA AREIA,PORTO ALEGRE,RS,60.0,4,1,2,375818,0,0,0,0,2023-08-03,-,-30.0092352,-51.1696348
CASA,ALUGAR,11535,9500,RUA,CAETE,VILA ASSUNCAO,PORTO ALEGRE,RS,300.0,7,5,7,377494,0,0,0,0,2023-08-03,-,-29.6790858,-51.1371596
APARTAMENTO,ALUGAR,4650,2990,RUA,GONCALVES DIAS,MENINO DEUS,PORTO ALEGRE,RS,43.0,1,1,2,377632,0,0,0,0,2023-08-03,-,-30.0893824,-51.0869581
APARTAMENTO,ALUGAR,2349,1950,RUA,SARMENTO LEITE,CENTRO HISTORICO,PORTO ALEGRE,RS,37.0,1,0,2,370610,0,0,0,0,2023-08-03,-,-30.0342768,-51.2213248
APARTAMENTO,ALUGAR,1554,1200,RUA,CORONEL JAIME DA COSTA PEREIRA,PARTENON,PORTO ALEGRE,RS,68.0,2,0,2,370897,0,0,0,0,2023-08-03,-,-30.0553267,-51.1920982
APARTAMENTO,ALUGAR,1188,950,RUA,TENENTE ARY TARRAGO,JARDIM ITU,PORTO ALEGRE,RS,52.0,2,0,1,371708,0,0,0,0,2023-08-03,-,-30.0315763,-51.1345354
CASA EM CONDOMINIO,ALUGAR,9273,8000,AVENIDA,ECOVILLE,ECOVILLE,PORTO ALEGRE,RS,270.0,3,4,5,371764,0,0,0,0,2023-08-03,-,-29.9981323,-51.1223089
CASA,ALUGAR,2755,2500,RUA,JULIO LOPES DOS SANTOS SOBRINHO,MEDIANEIRA,PORTO ALEGRE,RS,185.0,3,1,4,372982,0,0,0,0,2023-08-03,-,-30.0720694,-51.2172114
CASA,ALUGAR,5288,4800,RUA,TRES DE MAIO,FLORESTA,PORTO ALEGRE,RS,240.0,4,0,4,373097,0,0,0,0,2023-08-03,-,-30.0158498,-51.2003778
CASA EM CONDOMINIO,ALUGAR,10305,8800,RUA,ALMIRANTE CAMARA,TRISTEZA,PORTO ALEGRE,RS,281.0,4,2,6,373283,0,0,0,0,2023-08-03,-,-30.1133292,-51.256403
APARTAMENTO,ALUGAR,1760,1100,RUA,TENENTE ARY TARRAGO,JARDIM ITU,PORTO ALEGRE,RS,51.0,2,1,2,373666,0,0,0,0,2023-08-03,-,-30.0315763,-51.1345354
CASA EM CONDOMINIO,ALUGAR,19470,15500,RUA,ATTILIO BILIBIO,CENTRAL PARQUE,PORTO ALEGRE,RS,447.0,4,4,5,373890,0,0,0,0,2023-08-03,-,-,-
CASA EM CONDOMINIO,ALUGAR,5645,4900,AVENIDA,ECOVILLE,SARANDI,PORTO ALEGRE,RS,192.0,3,2,2,374244,0,0,0,0,2023-08-03,-,-29.9981323,-51.1223089
CASA,ALUGAR,15460,15000,ESTRADA,DAS TRES MENINAS,VILA NOVA,PORTO ALEGRE,RS,321.0,5,5,5,374672,0,0,0,0,2023-08-03,-,-30.1180612,-51.2026353
APARTAMENTO,ALUGAR,1730,1300,AVENIDA,NONOAI,NONOAI,PORTO ALEGRE,RS,56.0,2,0,1,374992,0,0,0,0,2023-08-03,-,-30.0947051,-51.2248046
APARTAMENTO,ALUGAR,1750,1300,RUA,UPAMAROTI,CRISTAL,PORTO ALEGRE,RS,63.0,2,0,2,375034,0,0,0,0,2023-08-03,-,-30.0908613,-51.2378127
CASA,ALUGAR,3524,3350,RUA,SENADOR MONDIN,HIPICA,PORTO ALEGRE,RS,177.0,3,0,2,383586,0,0,0,0,2023-08-03,-,-,-
CASA,ALUGAR,4564,4300,RUA,LUIZ COSME,PASSO DA AREIA,PORTO ALEGRE,RS,110.0,3,0,2,383748,0,0,0,0,2023-08-03,-,-30.0209099,-51.1673162
APARTAMENTO,ALUGAR,1378,900,AVENIDA,DA CAVALHADA,CAVALHADA,PORTO ALEGRE,RS,68.0,2,0,1,384716,0,0,0,0,2023-08-03,-,-30.0953116,-51.225989
APARTAMENTO,ALUGAR,2968,2500,RUA,FREI GERMANO,PARTENON,PORTO ALEGRE,RS,57.0,2,1,2,384736,0,0,0,0,2023-08-03,-,-30.0548664,-51.1672359
CASA EM CONDOMINIO,ALUGAR,15250,12000,RUA,ATTILIO BILIBIO,JARDIM CARVALHO,PORTO ALEGRE,RS,376.0,5,4,7,382937,0,0,0,0,2023-08-03,-,-,-
APARTAMENTO,ALUGAR,3015,2380,RUA,CORONEL ARISTIDES,TRISTEZA,PORTO ALEGRE,RS,59.0,2,1,2,383120,0,0,0,0,2023-08-03,-,-30.0990474,-51.2455237
CASA EM CONDOMINIO,ALUGAR,1120,950,RUA,SANTA MONICA,PONTA GROSSA,PORTO ALEGRE,RS,58.0,2,1,1,383146,0,0,0,0,2023-08-03,-,-30.1758983,-51.1805545
CASA EM CONDOMINIO,ALUGAR,1122,1000,RUA,SANTA MONICA,PONTA GROSSA,PORTO ALEGRE,RS,58.0,2,1,1,383154,0,0,0,0,2023-08-03,-,-30.1758983,-51.1805545
CASA EM CONDOMINIO,ALUGAR,1120,950,RUA,SANTA MONICA,PONTA GROSSA,PORTO ALEGRE,RS,58.0,2,1,1,383158,0,0,0,0,2023-08-03,-,-30.1758983,-51.1805545
COBERTURA,ALUGAR,3100,1850,RUA,SAO LUCAS,JARDIM DO SALSO,PORTO ALEGRE,RS,120.0,2,1,1,383171,0,0,0,0,2023-08-03,-,-30.046378,-51.1673955
CASA,ALUGAR,923,850,RUA,TAVEIRA JUNIOR,NONOAI,PORTO ALEGRE,RS,49.0,2,0,1,383176,0,0,0,0,2023-08-03,-,-30.0901195,-51.2093383
COBERTURA,ALUGAR,20650,17500,RUA,DOUTOR POSSIDONIO CUNHA,VILA ASSUNCAO,PORTO ALEGRE,RS,173.0,3,3,4,379083,0,0,0,1,2023-08-03,-,-30.1030849,-51.2601932
CASA,ALUGAR,4562,4000,RUA,GOMES DE FREITAS,JARDIM ITU SABARA,PORTO ALEGRE,RS,300.0,3,3,3,379722,0,0,0,0,2023-08-03,-,-30.0107691,-51.1431401
APARTAMENTO,ALUGAR,1020,800,RUA,JOSE IUCHNO,HIPICA,PORTO ALEGRE,RS,41.0,1,1,1,379895,0,0,0,0,2023-08-03,-,-30.1583874,-51.1619156
CASA,ALUGAR,4865,4500,RUA,DOUTOR GASTAO RHODES,SANTANA,PORTO ALEGRE,RS,176.0,3,4,3,380292,0,0,0,0,2023-08-03,-,-30.0474067,-51.1993853
APARTAMENTO,ALUGAR,1130,800,AVENIDA,JUSCELINO KUBITSCHEK DE OLIVEIRA,JARDIM LEOPOLDINA,PORTO ALEGRE,RS,38.0,2,0,2,378008,0,0,0,0,2023-08-03,-,-30.0196983,-51.1196642
APARTAMENTO,ALUGAR,811,600,RUA,PAULO RENATO KETZER DE SOUZA,RUBEM BERTA,PORTO ALEGRE,RS,40.0,2,0,1,378328,0,0,0,1,2023-08-03,-,-30.0154404,-51.1015604
CASA,ALUGAR,11575,11000,RUA,CHAFIC JOAO SCAF,JARDIM ITU,PORTO ALEGRE,RS,331.0,3,2,5,378559,0,0,0,0,2023-08-03,-,-30.0223634,-51.1383433
APARTAMENTO,ALUGAR,2700,2000,RUA,DOUTOR MARIO TOTTA,TRISTEZA,PORTO ALEGRE,RS,70.0,2,1,2,380789,0,0,0,0,2023-08-03,-,-30.1146455,-51.2544506
APARTAMENTO,ALUGAR,1220,890,RUA,VINTE E SEIS DE MARCO,PROTASIO ALVES,PORTO ALEGRE,RS,39.0,2,0,2,380957,0,0,0,0,2023-08-03,-,-30.0301683,-51.1194335
APARTAMENTO,ALUGAR,1069,790,AVENIDA,JUSCELINO KUBITSCHEK DE OLIVEIRA,RUBEM BERTA,PORTO ALEGRE,RS,39.0,2,0,2,381003,0,0,0,0,2023-08-03,-,-30.0196983,-51.1196642
APARTAMENTO,ALUGAR,1123,900,RUA,ATANASIO BELMONTE,BOA VISTA,PORTO ALEGRE,RS,40.0,1,0,1,381085,0,0,0,0,2023-08-03,-,-30.0188304,-51.1751861
CASA,ALUGAR,5350,5000,RUA,DOUTOR CASTRO DE MENEZES,VILA ASSUNCAO,PORTO ALEGRE,RS,209.0,3,4,4,381250,0,0,0,0,2023-08-03,-,-30.1027503,-51.2486986
APARTAMENTO,ALUGAR,3861,2900,RUA,MARQUES DO POMBAL,MOINHOS DE VENTO,PORTO ALEGRE,RS,120.0,3,1,2,381329,0,0,0,1,2023-08-03,-,-30.0192009,-51.1915381
APARTAMENTO,ALUGAR,2740,2100,AVENIDA,SARANDI,SARANDI,PORTO ALEGRE,RS,56.0,2,1,2,381484,0,0,0,0,2023-08-03,-,-30.0013548,-51.1250058
COBERTURA,ALUGAR,2235,1800,RUA,DOUTOR NEY CABRAL,NONOAI,PORTO ALEGRE,RS,119.0,3,1,2,381631,0,0,0,0,2023-08-03,-,-30.088086,-51.2131073
APARTAMENTO,ALUGAR,2679,2000,RUA,DOUTOR CAMPOS VELHO,CRISTAL,PORTO ALEGRE,RS,73.0,3,1,2,381636,0,0,0,1,2023-08-03,-,-30.0926844,-51.2383543
CASA,ALUGAR,8534,8000,RUA,GOMES DE FREITAS,JARDIM ITU,PORTO ALEGRE,RS,130.0,3,1,3,381800,0,0,0,0,2023-08-03,-,-30.0107691,-51.1431401
CASA,ALUGAR,6941,6000,RUA,JOAO PAETZEL,CHACARA DAS PEDRAS,PORTO ALEGRE,RS,300.0,4,3,4,361949,0,0,0,0,2023-08-03,-,-30.039736,-51.1691265
COBERTURA,ALUGAR,5980,5000,RUA,PORTUGUESA,PARTENON,PORTO ALEGRE,RS,172.0,2,0,4,362173,0,0,0,0,2023-08-03,-,-30.0564334,-51.1911953
APARTAMENTO,ALUGAR,1482,1200,AVENIDA,DA CAVALHADA,CAVALHADA,PORTO ALEGRE,RS,90.0,1,0,1,352108,0,0,0,0,2023-08-03,-,-30.0953116,-51.225989
APARTAMENTO,ALUGAR,5653,4000,RUA,DUQUE DE CAXIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,187.0,3,0,3,352528,0,0,0,0,2023-08-03,-,-30.0336261,-51.228012
CASA EM CONDOMINIO,ALUGAR,4415,2800,RUA,DOUTOR DAVID DE AZEVEDO GUSMAO,JARDIM ISABEL,PORTO ALEGRE,RS,197.0,3,2,2,354318,0,0,0,0,2023-08-03,-,-30.1252637,-51.2338655
APARTAMENTO,ALUGAR,4561,3300,AVENIDA,OTTO NIEMEYER,TRISTEZA,PORTO ALEGRE,RS,89.0,3,2,2,346256,0,0,0,0,2023-08-03,-,-30.1102017,-51.2549331
CASA,ALUGAR,7340,6700,RUA,XAVIER FERREIRA,AUXILIADORA,PORTO ALEGRE,RS,230.0,3,3,3,357248,0,0,0,0,2023-08-03,-,-30.0217431,-51.1961462
APARTAMENTO,ALUGAR,2677,2100,BECO,SOUZA COSTA,JARDIM CARVALHO,PORTO ALEGRE,RS,76.0,3,1,2,357332,0,0,0,0,2023-08-03,-,-30.0450033,-51.1361509
COBERTURA,ALUGAR,2547,1750,AVENIDA,IPIRANGA,PARTENON,PORTO ALEGRE,RS,70.0,1,0,2,357884,0,0,0,0,2023-08-03,-,-30.0554878,-51.1692291
CASA EM CONDOMINIO,ALUGAR,15531,12000,AVENIDA,COPACABANA,TRISTEZA,PORTO ALEGRE,RS,366.0,3,2,5,359570,0,0,0,0,2023-08-03,-,-30.1054592,-51.2592692
APARTAMENTO,ALUGAR,1480,1200,RUA,JOAO OLIVEIRA REMIAO,AGRONOMIA,PORTO ALEGRE,RS,47.0,2,0,1,359607,0,0,0,0,2023-08-03,-,-,-
CASA,ALUGAR,9340,8500,RUA,MARCELO GAMA,AUXILIADORA,PORTO ALEGRE,RS,110.0,3,2,2,360405,0,0,0,0,2023-08-03,-,-30.0105662,-51.1930366
CASA EM CONDOMINIO,ALUGAR,1572,1400,RUA,SANTA MONICA,PONTA GROSSA,PORTO ALEGRE,RS,65.0,2,1,1,344576,0,0,0,0,2023-08-03,-,-30.1758983,-51.1805545
CASA EM CONDOMINIO,ALUGAR,1120,950,RUA,SANTA MONICA,PONTA GROSSA,PORTO ALEGRE,RS,58.0,2,1,1,344909,0,0,0,0,2023-08-03,-,-30.1758983,-51.1805545
APARTAMENTO,ALUGAR,3895,2800,AVENIDA,BORGES DE MEDEIROS,CENTRO HISTORICO,PORTO ALEGRE,RS,47.0,1,1,2,348444,0,0,0,1,2023-08-03,-,-29.6611245,-50.5844571
APARTAMENTO,ALUGAR,2540,2000,RUA,ECA DE QUEIROZ,PETROPOLIS,PORTO ALEGRE,RS,93.0,2,1,3,348852,0,0,0,0,2023-08-03,-,-29.6351915,-51.0082287
APARTAMENTO,ALUGAR,2390,2100,RUA,ENGENHEIRO UBATUBA DE FARIA,SARANDI,PORTO ALEGRE,RS,67.0,2,2,1,315589,0,0,0,0,2023-08-03,-,-30.0083347,-51.137179
APARTAMENTO,ALUGAR,2502,1800,RUA,WASHINGTON LUIZ,CENTRO HISTORICO,PORTO ALEGRE,RS,40.0,1,1,2,316558,0,0,0,1,2023-08-03,-,-30.0375487,-51.2291911
APARTAMENTO,ALUGAR,5662,4700,RUA,CARLOS VON KOSERITZ,HIGIENOPOLIS,PORTO ALEGRE,RS,105.0,3,1,3,316887,0,0,0,0,2023-08-03,-,-30.0162502,-51.1877327
APARTAMENTO,ALUGAR,1370,900,RUA,ENGENHEIRO FERNANDO MENDES RIBEIRO,SANTO ANTONIO,PORTO ALEGRE,RS,52.0,2,0,2,329627,0,0,0,0,2023-08-03,-,-30.0553809,-51.2072444
APARTAMENTO,ALUGAR,1185,800,ESTRADA,JOAO DE OLIVEIRA REMIAO,AGRONOMIA,PORTO ALEGRE,RS,46.0,2,1,1,320638,0,0,0,0,2023-08-03,-,-30.1278837,-51.0995145
APARTAMENTO,ALUGAR,940,600,RUA,TOME ANTONIO DE SOUZA,CAMPO NOVO,PORTO ALEGRE,RS,39.0,2,0,1,321329,0,0,0,1,2023-08-03,-,-30.1337595,-51.198492
APARTAMENTO,ALUGAR,2388,2100,AVENIDA,IPIRANGA,SANTANA,PORTO ALEGRE,RS,50.0,2,0,1,323256,0,0,0,0,2023-08-03,-,-30.0554878,-51.1692291
APARTAMENTO,ALUGAR,1278,900,RUA,TENENTE ARY TARRAGO,JARDIM ITU,PORTO ALEGRE,RS,95.0,2,0,1,312949,0,0,0,0,2023-08-03,-,-30.0315763,-51.1345354
APARTAMENTO,ALUGAR,1508,1100,RUA,TENENTE ARY TARRAGO,JARDIM ITU,PORTO ALEGRE,RS,49.0,2,1,1,313286,0,0,0,0,2023-08-03,-,-30.0315763,-51.1345354
APARTAMENTO,ALUGAR,820,600,RUA,ATILIO SUPERTTI,VILA NOVA,PORTO ALEGRE,RS,36.0,1,0,1,340591,0,0,0,0,2023-08-03,-,-30.1186606,-51.212922
CASA,ALUGAR,2001,1900,RUA,LANDEL DE MOURA,TRISTEZA,PORTO ALEGRE,RS,100.0,3,1,1,296047,0,0,0,0,2023-08-03,-,-30.1090502,-51.2352389
CASA,ALUGAR,3407,3200,RUA,DOUTOR JOAO PALOMBINI,IPANEMA,PORTO ALEGRE,RS,172.0,3,2,2,307647,0,0,0,0,2023-08-03,-,-30.1382134,-51.2178417
APARTAMENTO,ALUGAR,4594,3750,RUA,CASTRO ALVES,RIO BRANCO,PORTO ALEGRE,RS,47.0,1,1,1,254010,0,0,0,0,2023-08-03,-,-30.0310452,-51.2041981
APARTAMENTO,ALUGAR,9547,7500,RUA,CASEMIRO DE ABREU,BELA VISTA,PORTO ALEGRE,RS,132.0,3,2,5,238305,0,0,0,0,2023-08-03,-,-30.0332075,-51.1959895
CASA,ALUGAR,12477,12000,AVENIDA,SAUL NONNENMACHER,ABERTA DOS MORROS,PORTO ALEGRE,RS,850.0,4,0,7,239303,0,0,0,0,2023-08-03,-,-30.1357932,-51.2166417
APARTAMENTO,ALUGAR,2385,1700,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,67.0,3,1,1,248978,0,0,0,0,2023-08-03,-,-30.0399646,-51.1714215
APARTAMENTO,ALUGAR,3884,2500,AVENIDA,DIARIO DE NOTICIAS,CRISTAL,PORTO ALEGRE,RS,43.0,1,1,2,230646,0,0,0,0,2023-08-03,-,-30.0875211,-51.2479632
CASA,ALUGAR,8200,7500,RUA,DONA ADDA MASCARENHAS DE MORAES,JARDIM PLANALTO,PORTO ALEGRE,RS,300.0,3,5,8,227380,0,0,0,0,2023-08-03,-,-30.0120812,-51.1354752
APARTAMENTO,ALUGAR,2746,1900,AVENIDA,PEREIRA PASSOS,VILA ASSUNCAO,PORTO ALEGRE,RS,86.0,2,1,2,228724,0,0,0,0,2023-08-03,-,-30.0999926,-51.2647387
CASA,ALUGAR,14316,13500,RUA,CAETE,VILA ASSUNCAO,PORTO ALEGRE,RS,364.0,3,3,4,228725,0,0,0,0,2023-08-03,-,-29.6790858,-51.1371596
CASA,ALUGAR,3219,3000,RUA,ERNESTO PORFIRIO DOS REIS,ABERTA DOS MORROS,PORTO ALEGRE,RS,150.0,3,3,3,430093,0,0,0,0,2023-08-03,-,-30.15845,-51.1962608
APARTAMENTO,ALUGAR,2881,2300,RUA,VEADOR PORTO,SANTANA,PORTO ALEGRE,RS,63.0,2,1,1,430108,0,0,0,0,2023-08-03,-,-30.0508704,-51.2010612
APARTAMENTO,ALUGAR,1153,750,RUA,ADA VAZ CABEDA,JARDIM LEOPOLDINA,PORTO ALEGRE,RS,41.0,2,1,1,430185,0,0,0,0,2023-08-03,-,-30.0192227,-51.1128325
APARTAMENTO,ALUGAR,2620,1900,RUA,CHILE,JARDIM BOTANICO,PORTO ALEGRE,RS,47.0,1,1,1,430239,0,0,0,0,2023-08-03,-,-30.0520957,-51.1889409
APARTAMENTO,ALUGAR,7078,5500,AVENIDA,PLINIO BRASIL MILANO,HIGIENOPOLIS,PORTO ALEGRE,RS,120.0,1,1,1,430253,0,0,0,0,2023-08-03,-,-30.0127549,-51.1716265
APARTAMENTO,ALUGAR,3184,2500,AVENIDA,VENANCIO AIRES,CIDADE BAIXA,PORTO ALEGRE,RS,36.0,1,0,1,430279,0,0,0,0,2023-08-03,-,-30.0370093,-51.2092281
APARTAMENTO,ALUGAR,3190,2500,AVENIDA,VENANCIO AIRES,CIDADE BAIXA,PORTO ALEGRE,RS,36.0,1,0,1,430292,0,0,0,0,2023-08-03,-,-30.0370093,-51.2092281
APARTAMENTO,ALUGAR,1644,1400,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,78.0,2,0,1,431158,0,0,0,0,2023-08-03,-,-30.0399646,-51.1714215
CASA,ALUGAR,2240,2000,AVENIDA,DOUTOR CARLOS BARBOSA,MEDIANEIRA,PORTO ALEGRE,RS,70.0,2,1,1,431891,0,0,0,0,2023-08-03,-,-30.0624596,-51.2118472
APARTAMENTO,ALUGAR,1404,1100,RUA,DEROCY GIACOMO DA SILVA,VILA NOVA,PORTO ALEGRE,RS,55.0,2,0,1,432045,0,0,0,0,2023-08-03,-,-30.1263025,-51.21133
CASA,ALUGAR,7400,6500,RUA,MATIAS JOSE BINS,TRES FIGUEIRAS,PORTO ALEGRE,RS,160.0,5,3,2,21879,0,0,0,0,2023-08-03,-,-30.0393495,-51.1613292
CASA,ALUGAR,2180,2100,AVENIDA,POLAR,JARDIM FLORESTA,PORTO ALEGRE,RS,120.0,3,1,2,149201,0,0,0,0,2023-08-03,-,-29.9999564,-51.1592854
CASA,ALUGAR,7580,7000,RUA,CONRADO FERRARI,IPANEMA,PORTO ALEGRE,RS,230.0,3,8,2,203099,0,0,0,0,2023-08-03,-,-30.1290509,-51.2378579
CASA,ALUGAR,1907,1600,RUA,DOUTOR FRANCISCO DE SA BRITO,PARTENON,PORTO ALEGRE,RS,80.0,3,2,2,431358,0,0,0,0,2023-08-03,-,-30.0663531,-51.1525124
APARTAMENTO,ALUGAR,2325,2000,AVENIDA,DOS CUBANOS,PARTENON,PORTO ALEGRE,RS,27.0,1,0,1,431520,0,0,0,0,2023-08-03,-,-30.0586548,-51.1694455
APARTAMENTO,ALUGAR,4496,3300,RUA,DONA AUGUSTA,MENINO DEUS,PORTO ALEGRE,RS,144.0,3,0,3,432187,0,0,0,0,2023-08-03,-,-30.0641033,-51.2274413
APARTAMENTO,ALUGAR,2053,1400,AVENIDA,INDEPENDENCIA,INDEPENDENCIA,PORTO ALEGRE,RS,97.0,2,0,1,432199,0,0,0,0,2023-08-03,-,-30.0293303,-51.2148669
APARTAMENTO,ALUGAR,2458,1800,RUA,ANITA GARIBALDI,BOA VISTA,PORTO ALEGRE,RS,37.0,2,0,1,432202,0,0,0,0,2023-08-03,-,-30.022182,-51.1738111
APARTAMENTO,ALUGAR,2609,1800,RUA,RIACHUELO,CENTRO HISTORICO,PORTO ALEGRE,RS,,1,0,1,432213,0,0,0,1,2023-08-03,-,-30.0327864,-51.2345941
